,x,y,theta,v,w
Error_abs,0.8751086714431375,1.2539130298186565,385.0131326605124,4.6219422665215655,19.687607371743574
RMSE,32.163460060660675,5.467503764356233,5.425849192797932,548.4113380897712,5.772322900286699
