Time,x,y,v_x,v_y
1681915650.842427,0.4798072622959568,3.367094198423574,0.4978385437607402,0.73731384797606
1681915650.8946528,0.5046991894839938,3.4039598908223767,0.4978385437607402,0.73731384797606
1681915650.9456363,0.4798305544756397,3.2374265343878523,0.4581105402049518,0.5749234372045262
1681915650.973172,0.8491268316835351,3.524749291040981,0.765385001897402,0.8043001767773221
1681915651.0424314,0.5939051886480043,3.1531834327785484,0.4836393830974981,0.4089984555758104
1681915651.0733857,0.4995480449348086,2.68102483327615,0.3631127001565959,-0.09186973672330379
1681915651.116811,0.7534752406560078,2.847213671604243,0.6126249405007779,0.08886571938510676
1681915651.170706,0.7721993652632959,3.0855045464014665,0.5996925683293797,0.34284849910348725
1681915651.2305593,0.20592072777498183,3.112046603773388,-0.057498055920115254,0.35320860452823494
1681915651.2709346,0.1849176093874096,3.509832058139859,-0.07759368191179257,0.7745876573429895
1681915651.3206139,0.09949020106104232,3.160285575681974,-0.1678706174122039,0.34474911088499893
1681915651.3802385,-0.5727072267439342,3.2550892679045673,-0.8976751691454249,0.4300275987789447
1681915651.4237537,-0.1583243509477893,3.6059920097807994,-0.398393140381985,0.7881293375060363
1681915651.483858,0.03197411566918968,3.641132503385177,-0.17317579370624378,0.783558983796998
1681915651.5446548,0.3631435363562083,3.9957802865379586,0.1846872966067499,1.1157709845570558
1681915651.5660133,0.6323810226904125,4.219873736160979,0.4532881248915406,1.289641341916819
1681915651.634771,0.6731524949835437,4.387536780256369,0.4716116610775501,1.3940558484243495
1681915651.6713376,0.6421122952692137,3.9523546795112208,0.41752569707095866,0.8941145298396195
1681915651.7202678,0.9274559650002989,3.743267728452576,0.6735813536489412,0.6483940576725077
1681915651.7697792,1.2283601933443997,3.460059134145625,0.9264265746283817,0.34975037324953995
1681915651.8294191,1.5608198796496902,3.4041713734303207,1.1909325652117233,0.2819223437581114
1681915651.8799431,1.5285344831336627,3.697681574062831,1.1080100934115562,0.5342276426052868
1681915651.9302728,1.6231021511479526,4.358150559903619,1.1425571584766054,1.093228175238247
1681915652.0011375,1.4172049497025576,4.252294950372063,0.915918540040155,0.9549168092079018
1681915652.0649662,1.5432106690923386,4.253710672200673,0.9834465905348289,0.9159118137172474
1681915652.079378,1.293095125540101,4.202700627530737,0.7372020809323734,0.836263226690628
1681915652.1340883,1.092124625356159,3.957562522239308,0.5459135662343488,0.6054666823973457
1681915652.1809611,1.3221595988981107,3.736854601171886,0.705370638266051,0.4080666863010867
1681915652.2222373,1.3574281308114133,3.7572579354869404,0.705370638266051,0.4080666863010867
1681915652.2680643,1.4371302270184818,3.9165233923590135,0.7388713292103716,0.5127617996820255
1681915652.3261726,1.7262104765315138,3.5455434768522402,0.9249392530026733,0.22007178755491058
1681915652.3712418,1.6639548513901663,3.617133440357942,0.84653119385036,0.26385378486154054
1681915652.4272642,1.8139648092635337,3.687431193519391,0.9227655103188865,0.304281237823206
1681915652.4698274,2.169344392654289,3.709468778374071,1.1373404980791537,0.30901591368666464
1681915652.522861,1.7419484941810086,4.064837475361432,0.8078498235800462,0.5402947772295763
1681915652.5787678,1.8278216421699545,4.019423762420763,0.8382076385969803,0.4919496191778613
1681915652.6355183,1.880096804899706,3.9621750875516764,0.8449979213040458,0.4383297166167049
1681915652.6869364,1.7015230672747663,3.9082371701446985,0.7029419901819915,0.38953254893321543
1681915652.7353256,1.9587914437149494,3.6691067349157236,0.8433176724853776,0.2260986655469332
1681915652.7846937,2.0009573273392185,3.68041166819307,0.8433176724853776,0.2260986655469332
1681915652.8328538,2.4360023426556596,3.8057600611881703,1.0835150966537512,0.29582226005160905
1681915652.8927941,2.577898044679577,4.022826130944008,1.136267359319654,0.4174646229467928
1681915652.9165154,2.6347114126455597,4.043699362091347,1.136267359319654,0.4174646229467928
1681915652.9981809,2.805765052380365,4.164055443220201,1.202893436612829,0.4754840231949513
1681915653.0439448,2.8659097242110065,4.187829644379949,1.202893436612829,0.4754840231949513
1681915653.10179,3.1564957564323883,4.0079707430787765,1.3334372290179226,0.3601269648552986
1681915653.1157322,3.2231676178832847,4.025977091321542,1.3334372290179226,0.3601269648552986
1681915653.185114,3.2317194043322224,4.0569553230791895,1.3014049791215332,0.36727627796891005
1681915653.2349796,3.44876404895417,3.872320211949777,1.3840318057418672,0.25690796948576056
1681915653.2655008,3.5179656392412637,3.8851656104240653,1.3840318057418672,0.25690796948576056
1681915653.3167682,3.717323573850346,3.9312718269792395,1.453940971407866,0.27477291532083264
1681915653.371273,3.6610515757337954,3.7602520590490434,1.3854842934715816,0.17670328119285855
1681915653.4476774,3.8334844916396924,3.5455203736730474,1.4396149076492295,0.05939072563383691
1681915653.4686518,3.905465237022154,3.548489909954739,1.4396149076492295,0.05939072563383691
1681915653.5189307,3.8405035462680948,3.6099579535796047,1.369258847434582,0.08944513843105253
1681915653.581781,3.977344915164227,3.7439582254647883,1.4040193477119465,0.15529132455911315
1681915653.617915,3.9848166771050146,3.7351930927655563,1.37245539434895,0.1469739444433844
1681915653.6803696,4.056561365069873,3.7778926687668397,1.374010817406413,0.16458669647499583
1681915653.7171113,3.87491553535722,3.775590197053702,1.2504662659873231,0.15938930810782082
1681915653.7753694,4.225386401528696,3.731306972518446,1.391265336210912,0.13383906436745382
1681915653.8250563,4.063696026549594,3.893624151792185,1.2791857417322174,0.20926452401408097
1681915653.8824997,4.2168808492695025,3.78702001168005,1.3220627654188226,0.15300820453449362
1681915653.915956,4.253887140818181,3.820242170584605,1.3081944711879168,0.16519634773942676
1681915653.9664829,4.36433219083413,3.8326143796016567,1.3294912679296422,0.16714106038079485
1681915654.0308506,4.303033899617154,3.9873505302578565,1.2695227280478267,0.2358422002361582
1681915654.0773103,4.29490307366577,3.8000564029119164,1.2361569094252771,0.1430764262447097
1681915654.1142564,4.396661446157066,3.509004566551426,1.2546438903725845,0.005082694422081896
1681915654.1662185,4.41403554677097,3.518578105826992,1.2337928411733536,0.009366811018356597
1681915654.2188206,4.585927443671576,3.5411991611949536,1.284133998236583,0.01948632533846961
1681915654.3061125,4.638362131268891,3.5430531985247242,1.2787887223331469,0.019885777163132286
1681915654.3442569,4.626706378587077,3.515723742205797,1.244659653596134,0.007098415144428414
1681915654.3702366,4.830315620253869,3.5006431424908526,1.308139919518317,0.00016761253837983478
1681915654.4174376,4.914095459364057,3.562055833830877,1.3163469975345217,0.027596680803469796
1681915654.4908204,4.911782101856603,3.61334634562522,1.2860625398447056,0.04978223951480015
1681915654.5164275,4.94402999129699,3.6008494139777025,1.2718800622692512,0.04315183388177821
1681915654.5914588,4.981710598608282,3.6873182190562566,1.2604654330487632,0.08029020228629508
1681915654.615517,4.887520550482456,3.6222367933169464,1.1915024562923713,0.04998067491955909
1681915654.67881,4.7608348026266825,3.409374967339773,1.1101184851223607,-0.04411811209767406
1681915654.7458,4.882929552527342,3.391294844747926,1.1391057460317189,-0.05102843173582465
1681915654.7908077,4.948036400708294,3.192174694112871,1.1426418882833862,-0.13629982925474587
1681915654.8363748,5.005168495122463,3.1853597026501337,1.1426418882833862,-0.13629982925474587
1681915654.8768463,4.993721737311345,3.2959958945570933,1.1130548264417193,-0.08562771514119322
1681915654.9419808,5.0103368721412,3.2718591713532237,1.0962630657368346,-0.09416835338928634
1681915654.9946227,5.208155781736342,3.098138977661743,1.1576042175547459,-0.16666457507724902
1681915655.0434816,5.262781691859427,3.183695511911544,1.1562119526712156,-0.12649637004392114
1681915655.0897071,5.208365682625336,2.977237799630455,1.1083155664945392,-0.21190964800566045
1681915655.1348174,5.20520061833675,2.8144547135100058,1.0833708370564477,-0.2767137448618625
1681915655.1774852,5.331849247255992,2.7769766765704995,1.1141692493074893,-0.2867599087394827
1681915655.2375176,5.5299314135941735,2.7662045659807646,1.1745491926401195,-0.2852476356219739
1681915655.2955673,5.456556475295816,2.682981609037245,1.1186261843576513,-0.3144407681948191
1681915655.3482363,5.318390150602133,2.6721802238348396,1.0365952980292137,-0.3123611676567904
1681915655.3883295,5.479472688501213,2.52081406035579,1.0826977787713732,-0.3696441475690627
1681915655.4276466,5.553292597981735,2.5639295582476995,1.0909927838846618,-0.3436876961091551
1681915655.4855182,5.628093752711616,2.5563585640537867,1.0995155117610427,-0.3396419587910106
1681915655.5319262,5.647900777294369,2.5804270837974967,1.0847323671029296,-0.3223863781357551
1681915655.5879319,5.7197864847143345,2.626317602532565,1.0921431940109176,-0.2963485372212183
1681915655.6371238,5.825376038814373,2.588040517114606,1.1135298119419381,-0.30618963551128925
1681915655.688167,5.820169329624505,2.432434886959388,1.088012361829212,-0.3649907494443964
1681915655.7262442,5.8866660063991,2.3060832567707994,1.0930780624599161,-0.4102627552769507
1681915655.7785087,5.711030581102356,2.191060405235774,0.9967038655547447,-0.44981429605800466
1681915655.8304307,5.710746300255041,2.199700969007358,0.9757425778278904,-0.4367943731857805
1681915655.9024343,5.7534598027645165,1.9680877162922528,0.9732038568843774,-0.5244778148093308
1681915655.9283996,5.802119995608735,1.9418638255517862,0.9732038568843774,-0.5244778148093308
1681915655.970727,5.856771513989286,1.9642291744155842,0.975708149902073,-0.5041681700173347
1681915656.0411758,5.723198307861418,2.1890249249554894,0.8995217529050791,-0.3997205887752463
1681915656.0677395,5.768174395506672,2.169038895516727,0.8995217529050791,-0.3997205887752463
1681915656.150245,5.732920771485845,2.24605433478765,0.8659988681176028,-0.3591898553070171
1681915656.174252,5.776220714891725,2.228094842022299,0.8659988681176028,-0.3591898553070171
1681915656.2498808,5.921385210820271,2.319484029567892,0.9085669124155158,-0.31349427866018714
1681915656.294551,5.966813556441047,2.3038093156348824,0.9085669124155158,-0.31349427866018714
1681915656.3324678,5.991981916033722,2.2126510028529824,0.9000953251393657,-0.3450572765161245
1681915656.3771303,5.9946551656115545,2.1057171119155895,0.8824109602281475,-0.382522317541594
1681915656.4207816,6.002961376397452,2.222292346546696,0.8674548399245007,-0.32585323245457015
1681915656.472102,6.023764447883807,2.176808506581167,0.858032782410736,-0.3380395406738308
1681915656.5202951,6.193458695590136,2.178447656402531,0.9109495611385295,-0.3303014184118455
1681915656.5659468,6.317167635373062,2.1400532138436024,0.9435624971111979,-0.3394306047219055
1681915656.61828,6.201026844288431,2.086160833482116,0.8754308646292317,-0.3548328487129574
