,x,y,theta,v,w
Error_abs,0.6046615583393459,0.9352354821330163,1.9403241573947767,0.16214986900956443,0.02046261815178432
RMSE,32.163460060660675,5.011035585354308,5.30128240726135,0.3670873926037742,0.25026918997871433
Error_obs,0.6824007010786137,0.7003818085503812,2.115467339096081,0.1413656061405172,0.014762117113274392
Error_corr,0.7214216372057995,0.7012652685710697,2.115467339096081,0.1413656061405172,0.014762117113274392
