,UAV,error_x,error_y,RMSE_x,RMSE_y,euclidean,error_v_x,error_v_y,RMSE_v_x,RMSE_v_y
0,uav1,-0.0804129355649916,1.4659137975927876,1.0349178835810715,1.8042100920906208,1.865097879672544,-0.04688547026994409,-0.10381697688942376,0.36824962598563415,0.1816505963975361
1,uav2,-0.09838735147351033,1.643110070284,1.0236875810389998,1.9438438034480838,1.98255007186298,-0.06679712545546605,-0.0928115733700254,0.36824962598563415,0.1816505963975361
2,uav3,0.05839413798241125,1.3286131607904013,0.9071034895910518,1.6427210168016615,1.679055778588988,-0.045491954266806356,-0.10192267402750041,0.36824962598563415,0.1816505963975361
