,Time,x,y,v_x,v_y,timestamp.secs,timestamp.nsecs,x_target,y_target,v_x_target,v_y_target,Timestamp_sec,Timestamp_nsec,error_x,error_y,euclidean,error_v_x,error_v_y
0,4.042532682418823,5.736226621905293,-0.1208017855371111,1.9249753384479973,-0.9525199491529492,1685445248.0,626836299.0,4.573059680281562,2.021608570654435,-0.18194477135889908,0.4115753712253406,1685445248.0,697889685.0,-1.1631669416237305,2.142410356191546,2.437802179915977,-2.1069201098068966,1.36409532037829
1,4.10198187828064,5.666130747728961,0.1029755281552457,1.8629014833909,-0.851241965762175,1685445248.0,688523054.0,4.561819980469804,2.046821662309825,-0.1842139496078842,0.41056379824228234,1685445248.0,775360663.0,-1.1043107672591574,1.9438461341545794,2.2356296795203385,-2.047115432998784,1.2618057640044573
2,4.169207811355591,5.671250231294288,0.2251694113240522,1.8286532264670847,-0.7871400932959949,1685445248.0,739072561.0,4.556630933775987,2.0583476346016116,-0.18525128711414499,0.41009678403983885,1685445248.0,824234644.0,-1.114619297518301,1.8331782232775595,2.1454413477648977,-2.0139045135812297,1.1972368773358337
3,4.26282525062561,5.7657575590364045,0.2321250647953849,1.8298949010812264,-0.7684371694372797,1685445248.0,811939001.0,4.537037971799479,2.1009786871026037,-0.1890880818392343,0.40833341746195306,1685445248.0,915201186.5,-1.2287195872369256,1.8688536223072187,2.2365968983414275,-2.018982982920461,1.1767705868992326
4,4.351855039596558,5.796391526929089,0.2820904037186668,1.8044889616784847,-0.7315405032142228,1685445248.0,923695802.0,4.517332234172107,2.1432583849619813,-0.1928932546465783,0.40655990107548956,1685445248.5,501760482.0,-1.2790592927569815,1.8611679812433146,2.258304436694332,-1.997382216325063,1.1381004042897125
5,4.386324882507324,5.828118035383107,0.2999305815704384,1.7793422700093835,-0.7081480105160656,1685445249.0,11077642.0,4.506299879624064,2.166353263730476,-0.1949717937357428,0.40556698916616574,1685445249.0,62504410.0,-1.3218181557590434,1.8664226821600378,2.287080423897618,-1.9743140637451262,1.1137149996822313
6,4.444940567016602,5.816117392323985,0.3191967091444614,1.7348015406604655,-0.6840294314704118,1685445249.0,60905694.0,4.496745936464517,2.1861206715377937,-0.19675086043840137,0.40470713428180655,1685445249.0,114812612.0,-1.3193714558594678,1.8669239623933322,2.286076577872043,-1.931552401098867,1.0887365657522183
7,4.5884644985198975,5.794229716974081,0.4121043657315932,1.685781951679147,-0.6266698978197074,1685445249.0,129041910.0,4.492922525508334,2.1939678182267888,-0.19745710364041094,0.4043630272957501,1685445249.0,150843620.0,-1.3013071914657468,1.7818634524951955,2.206453663664517,-1.883239055319558,1.0310329251154575
8,4.5885303020477295,5.775185165766614,0.4500614092134044,1.639151391066612,-0.5954017031197443,1685445249.0,164764165.0,4.47868247801512,2.2228032407483074,-0.20005229166734761,0.4030814230213608,1685445249.0,224887371.0,-1.2965026877514942,1.772741831534903,2.1962542704843107,-1.8392036827339595,0.9984831261411051
9,4.6708598136901855,5.718112059443568,0.5999902556605538,1.5740490539019405,-0.511256097413555,1685445249.0,248824834.0,4.458053057593,2.263902424162152,-0.2037512181745936,0.4012247751833701,1685445249.0,327703356.5,-1.2600590018505677,1.6639121685015983,2.0871876754696355,-1.777800272076534,0.9124808725969251
10,4.8770811557769775,5.813725835041742,0.728178899851129,1.5820853779890949,-0.4381928320139551,1685445249.0,333072662.0,4.412438641875446,2.3516419982610026,-0.21164777984349015,0.39711947776879014,1685445249.0,528769254.0,-1.4012871931662962,1.6234630984098737,2.1445834629667515,-1.793733157832585,0.8353123097827453
11,4.913316011428833,5.892830103941197,0.7062692582504313,1.5820853779890949,-0.4381928320139551,1685445249.0,446222782.0,4.39823124040714,2.378080606502704,-0.2140272545852433,0.3958408116366426,1685445249.0,579044222.5,-1.4945988635340566,1.6718113482522725,2.242493912371308,-1.7961126325743382,0.8340336436505977
