,UAV,error_x,error_y,RMSE_x,RMSE_y,euclidean,error_v_x,error_v_y,RMSE_v_x,RMSE_v_y
0,uav1,-1.0346396429396827,-3.200227349374843,6.285388831782382,5.077277781927756,7.62655286706556,0.07629905451962414,-0.06852414386941902,0.9288309148053933,0.5351720942820535
1,uav2,-0.963747724001245,-3.459853122851538,6.205103726012933,5.107383486380519,7.73806881354437,0.12208877426279967,-0.08337656870799218,0.9288309148053933,0.5351720942820535
2,uav3,-1.5847872519301105,-3.5950683261777088,6.366383473236845,5.409758877330952,8.10715495401665,0.13225181558263455,-0.1556213109223384,0.9288309148053933,0.5351720942820535
