,UAV,error_x,error_y,RMSE_x,RMSE_y,euclidean,error_v_x,error_v_y,RMSE_v_x,RMSE_v_y
0,uav1,-0.02706952385096869,-0.04374541403264668,0.3256341770813502,0.3618461525953914,0.44921446279198796,-0.012688613994172612,0.0007238248992690544,0.17318660089520305,0.12048762177165871
1,uav2,-0.08967489754574183,-0.03214607377649438,0.38731863934183774,0.3526545843385323,0.46656525509681634,-0.011775832109684588,0.0009693123442504298,0.17318660089520305,0.12048762177165871
2,uav3,-0.010815363639988706,-0.11941831111367622,0.39843350247686404,0.3353681762884179,0.46945912622709357,-0.012777120659174114,0.004211489645419439,0.17318660089520305,0.12048762177165871
