,UAV,error_x,error_y,RMSE_x,RMSE_y,euclidean,error_v_x,error_v_y,RMSE_v_x,RMSE_v_y
0,uav1,-0.0633903343427375,0.016344346320420918,0.3884542694633098,0.3863586117478986,0.47250663596233206,-0.022761488586222015,0.003364282084261962,0.2574502655450949,0.19117178570285628
