,Time,x,y,v_x,v_y,x_target,y_target,v_x_target,v_y_target,error_x,error_y,euclidean,error_v_x,error_v_y
0,0.37177395820617676,5.677296302012304,-0.4769525937590355,1.7979093623449862,-0.9133383705924388,4.955995709763732,0.6618005458724391,-0.05956204912851945,0.4460396138787358,-0.7213005922485722,1.1387531396314745,1.3479737599073216,-1.8574714114735056,1.3593779844711746
1,0.45334959030151367,5.7487915708648485,-0.3875331458118168,1.780393470546403,-0.7847442100275166,4.950368652508703,0.7026647169518406,-0.06323982452566564,0.44553317872578324,-0.7984229183561453,1.0901978627636575,1.3512995732001067,-1.8436332950720686,1.2302773887532998
2,0.4799990653991699,6.014396218137926,-0.3476549049839098,1.9446122714936325,-0.7111691810876273,4.94930908506713,0.7100894877843276,-0.06390805390058947,0.44543781765604173,-1.0650871330707963,1.0577443927682373,1.5010775467861797,-2.008520325394222,1.1566069987436691
3,0.5228502750396729,6.19471102668506,-0.395341429824846,2.0200811001394943,-0.7221856074844253,4.946610065521378,0.7286441500459357,-0.0655779735041342,0.445194905896924,-1.248100961163682,1.1239855798707818,1.6796129295213122,-2.0856590736436287,1.1673805133813493
4,0.5743262767791748,6.317655974695421,-0.1535184424881872,2.0395465383814217,-0.475610712299889,4.9432810935700475,0.7508964427046481,-0.06758067984341831,0.4448952984213042,-1.374374881125373,0.9044148851928353,1.645257608530273,-2.10712721822484,0.9205060107211932
5,0.6262738704681396,6.404468886271205,-0.1901120883675972,2.0264056525513974,-0.4867140496393498,4.9398520203454925,0.7731335297360551,-0.06958201767624494,0.4445866818310943,-1.4646168659257128,0.9632456181036523,1.7529816555657234,-2.0959876702276423,0.931300731470444
6,0.6649043560028076,6.031642754524524,-0.4211628664936384,1.6250152954996715,-0.6617094424237757,4.936322915286329,0.7953549608399043,-0.07158194647559135,0.4442690623757697,-1.0953198392381953,1.2165178273335426,1.6369609569104295,-1.6965972419752628,1.1059785047995454
7,0.7525672912597656,5.657986727587648,-0.2978371311359389,1.2487198028520372,-0.53232726249985,4.929594710399955,0.8360523257467988,-0.07524470931721183,0.4436635239359959,-0.7283920171876934,1.1338894568827378,1.3476869930115773,-1.323964512169249,0.9759907864358459
8,0.7754790782928467,5.695434973108413,-0.2274634220459699,1.2285172421129245,-0.4539109086164621,4.928335084690849,0.8434457855695845,-0.07591012070126257,0.44355015762217637,-0.7670998884175644,1.0709092076155544,1.3173035981754602,-1.3044273628141871,0.8974610662386384
9,0.8323900699615479,5.385262927588687,-0.0814127454146017,0.9347759330548018,-0.320520124788011,4.925136133863243,0.8619208203937267,-0.07757287383543535,0.44326225204769193,-0.4601267937254434,0.9433335658083284,1.049568903257291,-1.012348806890237,0.7637823768357029
10,0.8664984703063965,5.285615408111787,-0.088731390577673,0.8215986465518449,-0.3137881055305028,4.921207636342676,0.8840751312621022,-0.07956676181358915,0.4429086872708409,-0.36440777176911077,0.9728065218397752,1.0388193072232192,-0.901165408365434,0.7566967928013437
11,0.9162588119506836,5.500271785160241,-0.0493802360848789,0.9529041723897936,-0.2721515248611162,4.91717948453564,0.90621153963928,-0.0815590385675352,0.4425461536082076,-0.5830923006246014,0.9555917757241589,1.1194428403805805,-1.0344632109573288,0.7146976784693237
12,0.9719371795654297,5.547916993779731,-0.0629878123279348,0.9529041723897936,-0.2721515248611162,4.9130517600120704,0.9283295972637471,-0.08354966375373721,0.4421746584010864,-0.6348652337676608,0.9913174095916819,1.1771848077538332,-1.036453836143531,0.7143261832622025
13,1.0242152214050293,5.470094538479215,-0.0793652520604398,0.8599669105767239,-0.2775677449490841,4.9088245463582485,0.9504288562455925,-0.08553859706210326,0.44179420917224244,-0.5612699921209661,1.0297941083060322,1.172817082735959,-0.9455055076388272,0.7193619541213265
14,1.0840985774993896,5.579667519981966,-0.2703094876903914,0.9071927390004312,-0.4031723577732009,4.904497929175108,0.9725088690755765,-0.08752579821680184,0.4414048136257597,-0.675169590806858,1.242818356765968,1.414373163017724,-0.994718537217233,0.8445771713989605
15,1.1222403049468994,5.625027156931988,-0.2904681055790514,0.9071927390004312,-0.4031723577732009,4.900071996076496,0.9945691886341944,-0.08951122697707745,0.44100647964688455,-0.724955160855492,1.2850372942132458,1.47542564460901,-0.9967039659775087,0.8441788374200854
16,1.1724436283111572,5.786469977361611,-0.2311342465299396,0.9898573194543134,-0.3494862578061086,4.895546836687409,1.0166093682007287,-0.09149484313806555,0.4405992153018667,-0.890923140674202,1.2477436147306682,1.533169322250461,-1.081352162592379,0.7900854731079753
17,1.2373058795928955,5.685772165653152,0.2166252942992651,0.8894928684617266,-0.038595188981957,4.890922542642167,1.0386289614622963,-0.09347660653160665,0.4401830288377951,-0.7948496230109843,0.8220036671630312,1.1434491471115693,-0.9829694749933332,0.4787782178197521
18,1.2686824798583984,5.768850415454006,0.1485586139124132,0.914817867011202,-0.0819827784839569,4.886199207582571,1.0606275225228863,-0.09545647702705976,0.43975792868243135,-0.8826512078714348,0.9120689086104731,1.2692292341459845,-1.0102743440382618,0.5217407071663882
19,1.3329887390136719,5.673865893672063,0.1895209447435653,0.8241475121855375,-0.0529493629645462,4.881376927155991,1.0826046059123886,-0.09743441453211495,0.43932392344403914,-0.7924889665160721,0.8930836611688233,1.194000497443959,-0.9215819267176525,0.49227328640858536
20,1.3982524871826172,5.504138698243431,0.8081934147088149,0.6906110198930883,0.3403900726660616,4.872280793653305,1.1228389768737854,-0.10105550791864067,0.43850527142879736,-0.6318579045901265,0.3146455621649705,0.7058655972514426,-0.791666527811729,0.09811519876273578
