Time,data
1685537226.2919157,1.8696145707897098
1685537227.5261793,1.868760398831183
1685537228.2797794,1.8620152998233943
1685537229.8548336,1.8890957042497447
1685537230.5947683,1.8635599636570828
1685537231.6895244,1.8104946237709032
1685537233.3270621,1.8586461279020827
1685537234.3801963,1.8528073560385927
1685537235.5264275,1.8616842031163907
1685537236.6826246,1.9089417090839538
1685537237.6951013,1.847919183826944
1685537238.9523723,1.9035206676921606
1685537239.8210268,1.8798011700978567
1685537241.3738348,1.885190951131574
1685537241.9411001,1.8562820681736687
1685537243.304076,1.8724002066335905
1685537244.206257,1.8624597681326809
1685537245.2945657,1.877995928715249
1685537246.4388087,1.828888457517665
1685537247.4739897,1.8808807707121231
1685537248.6497276,1.8776291841924688
1685537249.422413,1.8744477503314507
1685537250.7182548,1.8521359573209693
1685537251.686281,1.8759095200701235
1685537252.9200833,1.8763005576412826
1685537253.9815977,1.8624127300024287
1685537254.9180787,1.863291687587624
1685537256.0629344,1.843821931228488
1685537257.4503458,1.8975427272418488
1685537258.469351,1.8910575418077757
1685537259.4463768,1.8883503487244444
1685537260.654626,1.89603870334323
1685537261.6033723,1.85542934350429
1685537262.5376794,1.8915908564895239
1685537263.6512592,1.7923458600214197
1685537264.7602887,1.7921097481613628
1685537265.8568017,1.8497023021249563
1685537267.084395,1.8373746031567397
1685537268.1240861,1.8018262446177018
1685537269.3082385,1.8630122355870402
1685537270.3541286,1.8977877665629932
1685537271.2522109,1.8308088040485422
1685537272.6674714,1.8284933165757913
1685537273.7083983,1.8819727981771734
1685537274.9630086,1.8673818375694016
1685537275.9585247,1.8489746264918199
1685537277.138383,1.8902756272634678
1685537278.3186867,1.8950753044444566
1685537279.7280462,1.8983158327696126
