Time,data
1685537225.587354,1.839890718460083
1685537226.2835267,1.9073987007141113
1685537226.8540652,1.9737701416015625
1685537227.0648823,2.1873247623443604
1685537228.0935612,1.9201679229736328
1685537228.1333191,1.9445343017578125
1685537228.840325,1.943756341934204
1685537229.8727307,2.3824541568756104
1685537229.9828796,1.9555978775024414
1685537230.594956,2.6633238792419434
1685537231.1306922,1.991384506225586
1685537231.4154243,2.3965566158294678
1685537232.5761597,1.9971098899841309
1685537232.576162,2.0178582668304443
1685537233.6236129,2.0138628482818604
1685537233.6250594,2.015599012374878
1685537234.5627258,1.9503285884857178
1685537234.9049945,1.9767334461212158
1685537235.6159494,1.9601290225982666
1685537235.717582,1.9619243144989014
1685537236.792198,1.8656983375549316
1685537237.0679252,1.9718594551086426
1685537238.0967789,1.9718515872955322
1685537238.2504127,1.8914036750793457
1685537238.8730185,1.9492557048797607
1685537239.355689,1.9298374652862549
1685537240.1174223,1.8836677074432373
1685537240.6827066,1.8613967895507812
1685537241.1719306,1.9130058288574219
1685537241.7094069,1.8932745456695557
1685537242.366143,1.940220594406128
1685537242.7605433,1.9809672832489014
1685537243.527841,1.902977705001831
1685537243.846115,1.973867416381836
1685537244.8806093,1.985123634338379
1685537244.8806114,1.9137814044952393
1685537245.9621184,1.95973801612854
1685537246.1737142,1.9797828197479248
1685537246.919011,1.928295373916626
1685537247.3196287,1.9295568466186523
1685537248.1670663,1.8981528282165527
1685537248.3496864,1.9454190731048584
1685537249.208943,1.9499919414520264
1685537249.7203956,1.9623496532440186
1685537250.271111,1.8984899520874023
1685537250.8999958,1.896294355392456
1685537251.4303298,1.9375925064086914
1685537251.7182944,1.9427118301391602
1685537252.454412,1.9399378299713135
1685537253.0444977,2.004991054534912
1685537253.5715353,1.942237377166748
1685537253.892392,2.1747024059295654
1685537254.626385,2.0910701751708984
1685537255.0394807,1.957545518875122
1685537255.8757138,1.924027919769287
1685537256.1191118,1.8890650272369385
1685537257.0024245,1.9027929306030273
1685537257.5324097,1.9243719577789307
1685537258.1881309,1.8967742919921875
1685537258.7352715,1.9985930919647217
1685537259.3620963,1.9542515277862549
1685537260.5153594,2.1984305381774902
1685537260.515367,1.9873204231262207
1685537261.1486447,2.48486590385437
1685537261.294258,1.9194746017456055
1685537262.176895,2.291062831878662
1685537262.46019,1.8578362464904785
1685537263.16124,2.0785229206085205
1685537263.6083152,1.9398224353790283
1685537263.9776669,2.0138256549835205
1685537264.76028,1.9559943675994873
1685537264.8386564,2.0379273891448975
1685537265.548641,2.0292561054229736
1685537266.0111372,1.9441769123077393
1685537266.876747,1.9777235984802246
1685537266.9860597,1.922370433807373
1685537267.9188225,1.9292361736297607
1685537268.1047335,1.9316344261169434
1685537269.3082747,1.9272656440734863
1685537269.476134,1.9057133197784424
1685537270.243544,1.890636920928955
1685537270.4379747,1.959482192993164
1685537271.342766,1.975715160369873
1685537271.6954408,1.8997910022735596
1685537272.3316417,1.9038116931915283
1685537272.8459468,1.9452030658721924
1685537273.5272932,1.9411427974700928
1685537273.586431,1.9459969997406006
1685537274.669611,1.9008774757385254
1685537274.810411,1.9118561744689941
1685537275.7317798,1.9686508178710938
1685537275.8660178,2.001552104949951
1685537277.1383483,1.9633851051330566
1685537277.3067868,2.0662026405334473
1685537278.2312577,2.0010077953338623
1685537278.5237858,1.9901766777038574
1685537279.1936498,1.9737868309020996
1685537279.2890267,1.9471807479858398
