Time,data
1685537223.178371,1.8295916372128982
1685537224.4091625,1.8868577299917395
1685537225.648332,1.8486595347403807
1685537226.5319881,1.8591729413189926
1685537227.735535,1.882923866908361
1685537228.9394157,1.8417190599915723
1685537229.8727865,1.8921191971233564
1685537230.919931,1.8630729995810085
1685537232.1688738,1.8567633443901597
1685537233.3270578,1.8711234303211854
1685537234.6986752,1.8158883561122483
1685537235.5544302,1.8964293406523827
1685537236.845125,1.9256659070936397
1685537238.2507985,1.832357998264814
1685537239.2347898,1.8520337887609315
1685537240.4142475,1.8073706939145149
1685537241.5354753,1.8299155968570668
1685537242.578955,1.8758973896050515
1685537243.6513815,1.8779876982249024
1685537244.6005082,1.8757481520716772
1685537245.835188,1.877649199935117
1685537247.0927587,1.9080854390780688
1685537248.2409942,1.877670141998329
1685537249.4648943,1.8718160415841976
1685537250.6008263,1.8371362042433843
1685537251.5385823,1.8466410697707445
1685537252.6022477,1.810993146967921
1685537253.588687,1.885333798159058
1685537254.6825647,1.8099712460297428
1685537255.8950405,1.8434780675731053
1685537257.4503815,1.8467018456670212
1685537258.509263,1.8687769932918568
1685537259.3580391,1.8573599407863004
1685537260.5155325,1.8704315632469148
1685537261.6091406,1.8766663201658578
1685537262.8099205,1.8684722906381672
1685537263.6512437,1.879425304253429
1685537264.7602592,1.8486938976837122
1685537265.742251,1.8699745767822447
1685537266.8766978,1.8592251079260766
1685537267.8185174,1.8768981350660208
1685537269.3082018,1.8788880236851728
1685537270.2391958,1.835339635966074
1685537271.3653376,1.8548073612774079
1685537272.5011497,1.8850094581037724
1685537273.5155375,1.840612114587723
1685537274.5748587,1.8555239717185514
1685537275.6292899,1.8866975686581844
1685537276.8574655,1.8385347373828052
1685537278.3186903,1.9229922627678855
1685537279.042847,1.8785869291789972
