Time,x,y,v_x,v_y,timestamp.secs,timestamp.nsecs
1685537224.409171,4.837361070567906,2.3271031375575535,1.0918644385746012,0.628500074451799,1685537222,450850963
1685537225.2995546,4.817558064494122,3.356800390633153,0.647885797160944,0.9171702717153395,1685537223,478721141
1685537226.5376122,5.5386150725391445,3.1182067669596165,1.4942587151941276,0.6549458901890334,1685537224,570538759
1685537227.626637,5.655591571178602,3.229529226105432,1.403700741011868,0.6839031675060012,1685537225,656296253
1685537228.7409902,5.681348050141004,3.1592157240001053,1.289055982382894,0.647748494966102,1685537226,795413970
1685537229.8728423,5.83398979497769,3.7055957587867234,1.233107827714056,0.7644957403419382,1685537227,801400899
1685537230.9205873,5.930965136376144,3.820906417496133,1.2293382598378197,0.7758623838549015,1685537228,903827667
1685537232.2814956,5.928597870793399,4.1536417573975895,1.1810115708582454,0.8061306636862828,1685537230,282201290
1685537233.468005,6.05646405114342,4.534155593780441,1.156768927768173,0.8391983212362484,1685537231,389353513
1685537234.3802118,5.956778279892746,4.690750007525313,1.1305348525528096,0.8321305941228557,1685537232,416021585
1685537235.5001233,6.140639660037006,5.2953791877518,1.0693683350119245,0.8783695452882585,1685537233,571478843
1685537236.5990102,6.111990655063934,5.570758356343575,1.0338995823542485,0.8747044507943209,1685537234,705550909
1685537237.695112,6.131375763878613,5.805329377947415,1.019555088210412,0.8615948322689249,1685537235,695996761
1685537238.797088,6.237356958123822,6.529613985326023,0.9778295707766386,0.9306871204702156,1685537236,855365514
1685537239.9260888,6.316486940555636,7.017562767706947,0.9623675728919892,0.9359377596908884,1685537237,982032060
1685537241.0149255,6.298408959134971,7.372423317671616,0.9183411747035082,0.8994089318566824,1685537239,84500074
1685537242.3580358,6.132519706912077,7.763511568238751,0.8562255843149977,0.8933438243256111,1685537240,392047405
1685537243.4064698,6.233210785500775,8.079604520960673,0.8664171027901342,0.8492558434539393,1685537241,503487348
1685537244.7386134,6.184920613130036,8.43192635587869,0.860008481207578,0.8803018332960105,1685537242,769745111
1685537245.8920372,5.824341116011162,9.306504504889293,0.7440020611919401,0.9755024919095402,1685537243,959742307
1685537246.819503,5.745350831443369,9.73019808122657,0.7120239474636523,0.9758361623761471,1685537244,878218650
1685537248.0290358,5.328503316168113,10.808814661221659,0.5680430137092436,1.1072620987837871,1685537246,91127872
1685537249.1404967,5.146960594443561,11.896549107825033,0.4896515836938109,1.160339096020005,1685537247,173636198
1685537250.128946,5.015939950755024,11.965754601144488,0.502982648560332,1.0280318306219796,1685537248,235404014
1685537251.2637544,4.895327988567115,12.318030836042228,0.4951477980045734,1.000874751051371,1685537249,330032825
1685537252.2767353,4.496275722758385,13.155663114765922,0.3644677631153217,1.1475879024114453,1685537250,310405969
1685537253.424833,4.3543934668751865,13.076760081590846,0.4505070397121715,1.0102304180475337,1685537251,501378297
1685537254.5454113,4.344751481739862,13.220524496465234,0.45550440106158924,0.9870058710550567,1685537252,446185827
1685537255.6996315,3.987957725383302,13.533069228676538,0.432174819360466,1.0147361372372272,1685537253,697458267
1685537256.883094,4.059133620320002,13.748284161544026,0.45977683326955987,1.014905069072261,1685537254,892838954
1685537258.1880972,3.9949485029033034,14.194896255536856,0.4322672684708413,1.0565912118558491,1685537256,65165996
1685537259.180897,3.321834820614934,15.857465998143313,0.2341463873940081,1.2893167362569848,1685537257,199930667
1685537260.5139456,2.8822837888241013,16.846954709491165,0.07450988094181646,1.4503717108808902,1685537257,997754096
1685537261.2205298,2.6483785421520745,16.98866972312788,0.1392093297144854,1.2481197057699185,1685537259,192276239
1685537262.1768978,2.5892794608300718,17.325546368194313,0.19310232244140516,1.1520038716373584,1685537260,298828601
1685537263.257175,2.3123928502576456,17.640672395642166,0.16324145191469133,1.1239304831651111,1685537261,316564321
1685537264.4410949,2.1669196953526906,18.401740040492996,0.17124946562107562,1.152273843570054,1685537262,482623815
1685537265.320275,2.103087003734218,18.729284434287752,0.17436206205170154,1.1053870186767007,1685537263,436278820
1685537266.7257073,1.9418578908689126,19.140760827958065,0.13651953639184505,1.0834200970597792,1685537264,687144279
1685537267.7239077,1.5673628090498508,19.76142634293664,0.07921304833305395,1.1569443451232009,1685537265,794294834
1685537269.0597847,1.3553032401411393,20.1794703607619,0.056511786596430205,1.159409667464697,1685537267,152367591
1685537270.1695218,0.9318378004257062,20.798840334512406,-0.03316403214473848,1.2091538122069563,1685537268,266371250
1685537271.1892471,0.847053889441615,21.02045207589696,-0.03412885717826593,1.1944124552970996,1685537269,214146852
1685537272.1891434,0.6089318841815681,21.164665394850662,-0.05236412931944323,1.1699561894436585,1685537270,278749942
1685537273.5117915,0.6196553074238308,21.639526053685543,-0.0095010545564171,1.1819510244902358,1685537271,507780790
1685537274.5742316,0.5186837210235858,21.893583779193495,-0.021120340718966298,1.1953597614759726,1685537272,668312788
1685537275.6771462,0.18529774496330098,22.30379695306001,-0.07494086518952582,1.236593678619085,1685537273,712001085
1685537276.966511,-0.2800545953111614,22.936444120836743,-0.14751769154884936,1.2789462024015952,1685537274,887285709
1685537277.9956267,-0.6080046640867119,23.575030913826115,-0.17472774986841286,1.308193888126563,1685537276,7600784
1685537278.9129002,-0.5825224940458488,23.712778302182937,-0.1450935186818531,1.2820979003429902,1685537276,911866188
