Time,data
1685445248.3577373,1.8596019769108068
1685445249.5414133,1.9107835498114853
1685445250.322856,1.8427098291720225
1685445251.4818494,1.8771912973914917
1685445252.5476108,1.8542275212402894
1685445253.4852889,1.8775285111649425
1685445254.5837877,1.8762099684493392
1685445255.6466625,1.8108394187510868
1685445256.795985,1.8678954928245532
1685445257.712227,1.8930516611513615
1685445258.7371309,1.8808837131439253
1685445259.1629982,1.8046623116152214
1685445260.9529402,1.9250400956760374
1685445262.1866302,1.866486430245657
1685445263.1216152,1.8725970175977993
1685445265.0089023,1.8348008664636546
1685445265.6489995,1.854351890384815
1685445266.8679614,1.9153419908667957
1685445268.1865582,1.827737360462394
1685445269.4377592,1.8558520496479574
1685445270.199114,1.8914712586291755
1685445271.2359178,1.8616356224429969
1685445272.3025491,1.8930274510975393
1685445273.3749623,1.8608242546649925
1685445274.4307318,1.8416239381486146
1685445275.3925996,1.8496966498283614
1685445276.451506,1.881265329922558
1685445277.5265038,1.8229601541482077
1685445278.6681383,1.8649372121397614
1685445279.4903069,1.8846402209301298
1685445280.6397943,1.8398764413798019
1685445281.7687073,1.9061400341326518
1685445282.9683127,1.8208234534970087
1685445283.8509479,1.890288901479163
1685445285.060767,1.8812258841038711
1685445286.2482677,1.792813413862997
1685445287.8607469,1.8780489454407745
1685445288.7366698,1.860337058593565
1685445289.7905042,1.8873834970845207
1685445291.0437205,1.8863007205156377
1685445292.0963986,1.8111076441295062
1685445293.155831,1.881018496732617
1685445294.466911,1.820060927873354
1685445295.7553895,1.83972093460802
1685445296.7414896,1.8081671932571095
1685445297.7750947,1.8737808689341713
1685445298.552726,1.8525421879247141
1685445299.9726286,1.8364963932774998
1685445300.9357126,1.827932936298423
1685445302.1319606,1.893280113772134
1685445302.9780524,1.8531634802205625
1685445304.1102486,1.8444048186602962
1685445305.2328045,1.8500702683193941
