Time,data
1685445249.676893,1.8189861317406077
1685445250.8565977,1.889727429440071
1685445251.776052,1.824680769651498
1685445252.9547064,1.8863295972603726
1685445253.9563835,1.8729592776695971
1685445255.0789864,1.8818218185691022
1685445255.8942766,1.7972377191099416
1685445257.1463025,1.8485238295347515
1685445258.3344312,1.8965008380763524
1685445259.0414515,1.8915077996892735
1685445260.773053,1.8797130198435676
1685445261.7958794,1.891464000893457
1685445262.8858716,1.9107490161397405
1685445265.0089037,1.8652770114899466
1685445266.375633,1.8763725112225569
1685445267.4586124,1.8608742237030786
1685445268.5047987,1.8677645090346118
1685445269.5731301,1.8980092281314755
1685445270.6430686,1.8700355244286526
1685445271.6934018,1.8794328897742119
1685445272.6440985,1.8666740742003916
1685445273.688534,1.8650644992448926
1685445274.6389878,1.8628200121947698
1685445275.8001623,1.882391211426039
1685445276.7343879,1.876392006269595
1685445277.8544667,1.8224544771702722
1685445278.8809073,1.8364781599567521
1685445280.0164092,1.8674990045159137
1685445281.090558,1.8595469337006336
1685445282.2771552,1.9613325877685608
1685445283.4324715,1.8573015990404667
1685445284.1986613,1.8761502969186952
1685445285.0920951,1.8700248422137735
1685445286.2831268,1.8396151904665463
1685445287.799034,1.8617678820264505
1685445288.8673851,1.8646027919424608
1685445289.8516266,1.8337698119211758
1685445291.0104246,1.8404475240259592
1685445292.096413,1.8738048458983856
1685445293.1765795,1.8384601346949618
1685445294.4290078,1.8421755619342886
1685445295.6135619,1.8810816991369992
1685445296.43648,1.855699576772284
1685445297.4119134,1.8230807811867589
1685445298.4961357,1.8226627297772147
1685445299.550455,1.8487554830435124
1685445300.6265526,1.8287628333505461
1685445301.696493,1.8283522443517988
1685445302.7603443,1.903486889154791
1685445303.7395542,1.893111440088876
1685445305.030745,1.84966626559162
