Time,data
1685445249.5414233,1.9412472248077393
1685445250.238739,1.9843966960906982
1685445250.4487457,1.9513368606567383
1685445251.2250476,1.9725096225738525
1685445251.7117064,1.9224507808685303
1685445252.2619379,1.9599993228912354
1685445252.698353,1.9234790802001953
1685445253.4841416,2.0492501258850098
1685445254.0082805,1.9164905548095703
1685445254.5360065,1.9653654098510742
1685445254.7791579,1.992091178894043
1685445255.4506204,1.934845209121704
1685445255.860501,1.945082426071167
1685445256.5266232,1.9237637519836426
1685445256.9612525,1.9233899116516113
1685445258.0793445,2.0434672832489014
1685445258.3938167,2.4437928199768066
1685445259.102419,2.407770872116089
1685445259.3113093,2.426480770111084
1685445259.3423603,2.2063040733337402
1685445259.6406474,2.2686333656311035
1685445261.3285677,1.9622535705566406
1685445262.3031633,2.041980743408203
1685445262.3337052,2.0221543312072754
1685445262.8309188,2.5725815296173096
1685445263.66724,2.320369005203247
1685445263.7142715,2.573439359664917
1685445265.0089247,1.9034483432769775
1685445265.1521082,2.0183537006378174
1685445265.7098298,1.9016649723052979
1685445266.0728297,1.9114727973937988
1685445266.9053812,1.981581449508667
1685445267.1010375,1.8920774459838867
1685445268.3238742,2.0085551738739014
1685445268.5052307,1.957763433456421
1685445269.4377692,1.9848990440368652
1685445269.7643726,1.9826688766479492
1685445270.3473735,1.9359784126281738
1685445270.683638,1.8558571338653564
1685445271.4827743,1.9166815280914307
1685445271.763019,2.00057315826416
1685445272.447333,1.9275634288787842
1685445272.9447613,1.953855276107788
1685445273.5386765,1.9065849781036377
1685445273.8008435,1.8608002662658691
1685445274.5328856,1.9301729202270508
1685445274.8649135,1.950669288635254
1685445275.4251013,1.8851380348205566
1685445275.7689188,1.9401137828826904
1685445276.6672714,1.93027925491333
1685445277.0006058,1.9240894317626953
1685445277.8544235,1.872502326965332
1685445278.3597724,2.0028393268585205
1685445278.8011973,1.9241540431976318
1685445278.8577597,1.9085888862609863
1685445279.6204326,1.9466497898101807
1685445280.2923205,2.008465051651001
1685445280.9383442,1.9516091346740723
1685445281.372089,1.9086570739746094
1685445281.9050088,1.9648478031158447
1685445282.484537,1.9253449440002441
1685445283.06601,1.8822388648986816
1685445283.7009487,1.9858195781707764
1685445284.3405454,1.9865272045135498
1685445284.4276972,1.960310935974121
1685445285.1262317,1.9025115966796875
1685445285.4747818,1.8738789558410645
1685445286.282016,1.8828155994415283
1685445286.4520671,1.930196762084961
1685445288.0982711,1.933332920074463
1685445288.2948108,2.00226092338562
1685445288.8836975,1.9547953605651855
1685445289.0692644,1.9505577087402344
1685445289.790516,1.8965644836425781
1685445289.9458275,1.921839952468872
1685445291.5030344,1.9302921295166016
1685445291.553496,1.8819897174835205
1685445292.1864192,1.893484115600586
1685445292.2682245,1.9769561290740967
1685445293.1558404,1.9219262599945068
1685445293.3034592,1.9182732105255127
1685445294.4290051,1.9786977767944336
1685445294.9378502,1.971069574356079
1685445295.3714983,1.9076426029205322
1685445295.8573472,1.8650825023651123
1685445296.7336936,1.9806029796600342
1685445296.954921,1.910229206085205
1685445297.6679525,1.9108953475952148
1685445297.9014676,1.9111130237579346
1685445298.7482884,1.9037797451019287
1685445298.7777648,1.9020326137542725
1685445299.8318827,1.90901780128479
1685445299.972931,1.8928873538970947
1685445301.0039446,1.8922350406646729
1685445301.1078334,1.9446015357971191
1685445302.131969,1.924248456954956
1685445302.3719075,2.0405073165893555
1685445303.0942657,1.9017612934112549
1685445303.2938004,1.9045171737670898
1685445304.066828,1.923616647720337
1685445304.2629955,1.9276556968688965
1685445305.1965432,1.935420274734497
