Time,data
1685445249.8979094,1.8608245849609375
1685445250.1973054,1.985924243927002
1685445251.14366,1.9630224704742432
1685445251.4031396,1.9357526302337646
1685445251.9854417,1.930227279663086
1685445252.308855,1.9400081634521484
1685445253.0818448,1.9286258220672607
1685445253.4841459,2.0491113662719727
1685445254.092572,1.9051411151885986
1685445254.389109,1.9779589176177979
1685445255.3066187,1.9565439224243164
1685445255.560839,1.9577677249908447
1685445256.0085323,1.8432025909423828
1685445256.624929,1.9643566608428955
1685445258.291825,2.455181360244751
1685445258.3344092,2.4433016777038574
1685445259.1024094,2.6140758991241455
1685445259.27245,2.3625996112823486
1685445259.5420141,2.271562099456787
1685445259.9192142,2.5042293071746826
1685445260.773131,1.9187448024749756
1685445261.4973433,2.0037899017333984
1685445262.2482154,1.9282374382019043
1685445262.408695,1.9437735080718994
1685445263.275396,1.9505136013031006
1685445263.3460622,2.169490098953247
1685445265.0089324,2.0001726150512695
1685445265.1520183,1.951024055480957
1685445266.0728362,1.8853049278259277
1685445266.506277,1.9940125942230225
1685445267.0785086,1.8591084480285645
1685445267.615831,1.8973560333251953
1685445268.270259,1.9315438270568848
1685445268.6441076,1.9080538749694824
1685445269.7643452,1.9927003383636475
1685445269.787694,1.9619343280792236
1685445270.5837722,1.8548195362091064
1685445270.9030614,1.962827444076538
1685445271.7331417,1.9814109802246094
1685445271.7978776,1.950896978378296
1685445272.833258,1.9560813903808594
1685445272.8335853,1.9496426582336426
1685445273.7453194,1.8698835372924805
1685445273.9367976,1.929825782775879
1685445274.7595372,1.946777582168579
1685445274.7595403,1.8971450328826904
1685445275.8669531,1.9233415126800537
1685445275.999799,1.919206142425537
1685445276.8676937,1.944532871246338
1685445277.09108,1.9457669258117676
1685445278.3229656,1.8894219398498535
1685445278.4202795,1.9776017665863037
1685445278.8011916,1.9082956314086914
1685445279.0615945,1.9085350036621094
1685445280.2923467,1.9253628253936768
1685445280.3290856,1.9703285694122314
1685445281.1922724,1.9341599941253662
1685445281.3720767,1.9172217845916748
1685445282.4845538,1.9364192485809326
1685445282.634764,2.158909559249878
1685445283.7008817,1.9280564785003662
1685445283.7008843,1.9722466468811035
1685445284.0409234,1.9605677127838135
1685445284.9895432,1.9869067668914795
1685445285.3660161,2.02571964263916
1685445285.474821,1.8932628631591797
1685445286.452016,1.9142327308654785
1685445286.5158157,1.9212749004364014
1685445287.9795165,1.9059772491455078
1685445288.0982516,2.028087615966797
1685445289.2101355,1.9463677406311035
1685445289.938351,1.9274795055389404
1685445290.0167644,1.9158134460449219
1685445291.1239445,1.8799643516540527
1685445291.1549163,1.8741199970245361
1685445292.2374814,1.971203327178955
1685445292.2771103,1.9899091720581055
1685445293.257673,1.921529769897461
1685445293.3572412,1.9057037830352783
1685445294.2648208,1.9654862880706787
1685445294.4941945,1.9481594562530518
1685445295.383315,1.9066870212554932
1685445295.830582,1.956486701965332
1685445296.5653954,1.9359817504882812
1685445296.601262,1.9287550449371338
1685445297.6678722,1.8646204471588135
1685445297.7155392,1.908057689666748
1685445298.4961483,1.8903768062591553
1685445298.8906188,1.9173336029052734
1685445299.6785617,1.929779052734375
1685445299.9726236,1.8865666389465332
1685445300.900862,1.9113078117370605
1685445301.0281177,1.9183778762817383
1685445301.8152444,1.958045482635498
1685445302.2252705,1.9361588954925537
1685445302.8871894,1.9591705799102783
1685445303.2997813,1.9296770095825195
1685445304.0381496,2.0229289531707764
1685445304.1826496,1.9240236282348633
1685445305.0307539,1.8835270404815674
1685445305.2125516,1.9014992713928223
