,UAV,error_x,error_y,RMSE_x,RMSE_y,euclidean,error_v_x,error_v_y,RMSE_v_x,RMSE_v_y
0,uav1,-5.0173503024004775,18.28127737138688,6.394128354615406,20.68340045067017,19.361827068534005,-0.5790405306400956,-0.01107459572118828,0.9661318886064434,0.2455204786110744
1,uav2,-5.121265868109192,17.992790928077092,6.289337360782525,20.216325709516966,19.131684789630356,-0.5776597598287414,-0.037876808281907204,0.9661318886064434,0.2455204786110744
2,uav3,-5.416809746433545,19.35872806829024,6.527961823793216,21.170015618734737,20.562961711160934,-0.5492359015138625,-0.04430661300681249,0.9661318886064434,0.2455204786110744
