Time,x,y
1680707375.0264077,-0.3751592907183171,2.3542431373949846
1680707375.0690224,0.03470369543012786,2.5493048324367047
1680707375.1156223,-0.8953386950482471,2.6112157544010772
1680707375.1585221,-0.9228199144871735,2.5482434186735623
1680707375.2168775,-1.2555344060157962,2.711278677787923
1680707375.260477,-1.765529153486978,2.6268123173931763
1680707375.3196445,-2.0858360267177143,2.480499337330935
1680707375.3584273,-2.625556773580286,2.5958095288004692
1680707375.4103968,-2.9695661191112683,2.13426815950447
1680707375.46857,-3.2181011128293617,2.196548581269691
1680707375.5063975,-3.603569710466903,1.6361547763360713
1680707375.5546598,-3.786498050185589,1.2317927832931619
1680707375.6120284,-4.185020295390005,0.7547089065937097
1680707375.654556,-4.7433850044356065,-0.02905536560546286
1680707375.7150886,-4.683825006737754,-0.40365223185444415
1680707375.7652087,-5.156343507722226,-1.1002017920594154
1680707375.8045015,-4.618051577563607,-2.013558958470539
1680707375.854859,-4.888399179856235,-2.3956614822102913
1680707375.9183445,-4.702044757416883,-2.9001391674673167
1680707375.9535506,-4.558479179565982,-3.499236144679334
1680707376.0095086,-3.9996929327309165,-4.6335889684962135
1680707376.056084,-3.4396070561790286,-5.0098372205948465
1680707376.1168838,-2.9789486150738353,-5.701133266543325
1680707376.1583948,-2.1877672407025606,-6.054335844707696
1680707376.2051442,-1.5353897188555654,-6.248961559617635
1680707376.269361,-0.7835179794999305,-7.14295491147445
1680707376.3036652,0.17391895332859986,-7.08946596534492
1680707376.365306,0.9286842964108455,-6.9360639822960595
1680707376.4084127,2.0656435526820873,-7.127637686183712
1680707376.4674857,2.9319570819964627,-6.817736304465364
1680707376.5049584,3.807929110561503,-7.000113753862405
1680707376.5565479,5.117423375809077,-6.185688356791095
1680707376.604731,5.724386553907242,-5.8025546151479475
1680707376.661439,6.81166690397473,-4.908871590642224
1680707376.7085357,7.211374620567769,-4.41341511325932
1680707376.7712862,8.362217508300354,-3.5343808492164577
1680707376.8103223,8.814384975911658,-2.755126404646959
1680707376.8593502,8.956735275094534,-1.1602443779130747
1680707376.9186022,9.510343012337136,-0.18133885909081973
1680707376.9688356,9.449697453762242,0.8318671637171138
1680707377.0111034,9.534196912384076,1.8507460663193713
1680707377.0670075,9.343706563327745,3.3362631872078237
1680707377.106284,8.829297427913946,4.979004029253429
1680707377.1534388,8.501814000994239,5.964413947832713
1680707377.2046723,7.790663896146815,6.885598760730026
1680707377.2617304,7.27346875575064,7.981740272367841
1680707377.3072376,5.70960855908449,8.814746468320036
1680707377.362265,5.178060040505705,9.673439155525465
1680707377.4163852,3.9848133764567786,10.973715095225474
1680707377.4656208,2.628861665945124,11.105690570351175
1680707377.5152788,1.6865469926096905,11.840999968750404
1680707377.5595567,-0.27669453467952093,11.624915429830823
1680707377.61076,-1.9802069080307463,11.631604656862983
1680707377.653338,-3.0656457964785835,11.563147595861421
1680707377.7065825,-4.859202524262815,11.183278522099613
1680707377.7545047,-6.5192490581359275,11.100245776733312
1680707377.8020895,-7.733757953347452,10.195167751958827
1680707377.856482,-9.162617706675185,8.89384459189454
1680707377.9129,-10.31948325591367,8.456789142460455
1680707377.9532528,-11.271638454367029,6.946351043857291
1680707378.0110533,-12.630259032255996,5.204851338450878
1680707378.0627077,-12.70220443094523,3.974368392260242
1680707378.1044462,-13.352515336740696,2.4834937659777663
