Time,x,y
1680707374.9120877,0.5912294294911291,1.7793461612917236
1680707374.9585035,0.4012546477272864,2.023091930110258
1680707375.0263662,0.15915870375233154,2.2443637198591224
1680707375.0688593,-0.1320567666281573,2.4339201425658397
1680707375.1138494,-0.4678958960799174,2.5829631105440845
1680707375.1581519,-0.842437986158178,2.683366260777264
1680707375.2165706,-1.2484405096414286,2.727892280477045
1680707375.2609525,-1.677473941869974,2.710394330046316
1680707375.3118455,-2.1200859766892464,2.625997039496734
1680707375.3581789,-2.565992054564467,2.471252926333529
1680707375.4120378,-3.0042885583010035,2.2442705403898358
1680707375.4686167,-3.423684527022316,1.9448111757772235
1680707375.5063097,-3.8127473118589146,1.5743515922158653
1680707375.5547972,-4.160157256010679,1.1361108463797494
1680707375.6119835,-4.454966234702007,0.6350400362693989
1680707375.654303,-4.686854742570407,0.07777449482506417
1680707375.714869,-4.846382170892664,-0.527451280834285
1680707375.7649658,-4.925224976520948,-1.1709249252852425
1680707375.8022192,-4.9163976082766805,-1.8416119453705115
1680707375.8529863,-4.814451322666422,-2.5273434099218837
1680707375.91784,-4.615646385035026,-3.215032417925694
1680707375.9533086,-4.318093608672737,-3.89091555250685
1680707376.00902,-3.921861725181665,-4.5408149718475785
1680707376.054293,-3.4290476951718207,-5.1504163088275545
1680707376.107732,-2.8438077482004207,-5.705557158707228
1680707376.1583772,-2.1723476725970636,-6.192520636975073
1680707376.2035608,-1.4228716461577462,-6.598328294239412
1680707376.2694302,-0.6054896935234118,-6.9110265866249545
1680707376.3050883,0.2679153393268521,-7.119961121449571
1680707376.363858,1.1838596036782574,-7.216033029911851
1680707376.4074183,2.127466390974211,-7.191932059973539
1680707376.460062,3.0827073873936657,-7.042341330389245
1680707376.5037353,4.032673133279508,-6.764109135734406
1680707376.5563512,4.959868149544215,-6.356383735201713
1680707376.6047153,5.846525637902895,-5.820707685955734
1680707376.6582177,6.674936193596857,-5.1610689843685185
1680707376.7085142,7.427784598018118,-4.383907043431104
1680707376.7712746,8.08848849250136,-3.498072348690496
1680707376.8103266,8.641532579853289,-2.514739483790348
1680707376.8582866,9.072791961310116,-1.4472740848873293
1680707376.9181323,9.369838295854679,-0.3110551551333617
1680707376.9638853,9.522222666357345,0.8767449699372991
1680707377.0092418,9.521729350848231,2.0974198838561664
1680707377.0665202,9.362595123258698,3.3310236876870642
1680707377.105179,9.041689239976913,4.556696247028719
