,UAV,error_x,error_y,RMSE_x,RMSE_y,euclidean,error_v_x,error_v_y,RMSE_v_x,RMSE_v_y
0,uav1,-0.21549990380912057,-2.629002500343253,3.87092786383635,4.033649818465809,5.204459009058043,0.1336090846588648,-0.10821976745195784,0.548402427504201,0.41403055803852895
1,uav2,-0.18184769345592658,-2.8214317515335,3.8529110742941155,4.1482316325760555,5.2266833075805845,0.1666043514471112,-0.1308664562630308,0.548402427504201,0.41403055803852895
2,uav3,-0.1378154601544757,-2.771591443334932,3.8485646207920543,4.0835666119185206,5.262331850373008,0.17423029460194292,-0.11345590236149948,0.548402427504201,0.41403055803852895
