Time,x,y,v_x,v_y
1682349185.8785515,5.068737514385826,0.6478568684973603,0.6773883434289746,0.12291693546680088
1682349185.9662354,5.1051386168484925,0.5370294558289763,0.6783267876108041,0.07955733025303491
1682349185.9966042,4.848592537718997,0.294507751571882,0.5687796923361335,-0.013110278176071632
1682349186.0494356,4.877031522335804,0.29385223766307844,0.5687796923361335,-0.013110278176071632
1682349186.077633,4.752310741691989,0.21681008140391464,0.5019805399850124,-0.04642557446990985
1682349186.1513321,4.665604855873862,0.33665441992299144,0.45126781606330674,0.008986581077018288
1682349186.1915197,4.688168246677027,0.33710374897684237,0.45126781606330674,0.008986581077018288
1682349186.2475636,4.701701589019949,0.5941478345123811,0.44554268722565893,0.13156048415568242
1682349186.2929387,4.79500357595485,0.5131255292741995,0.4806184721335862,0.08829886231246363
1682349186.353708,4.855847562252981,0.5989340103199889,0.4987986868327859,0.1284952460553869
1682349186.3830547,4.871446633687421,0.6317322879617033,0.5013391286669194,0.09230720527290304
1682349186.4593058,4.907718010316909,0.6213937224689567,0.5040779524034634,0.08865184728925429
1682349186.4761367,4.790250590234194,0.669988773778124,0.4671443586874683,0.10008426651986477
1682349186.5289176,4.736070610905683,0.7265415333410103,0.4459946226793003,0.11414510677462339
1682349186.5832174,4.778498963088529,0.7805871860361918,0.45175324956056573,0.1279743101630805
1682349186.643204,4.775746733051237,0.8179955568215527,0.44418150648521776,0.13724021934056288
1682349186.6947377,4.778927927535007,0.9453408363099218,0.43826589002773997,0.17469750699599507
1682349186.7299955,4.800841222036395,0.9540757116597216,0.43826589002773997,0.17469750699599507
1682349186.7771552,4.8069381317129025,1.0591544706497076,0.43315944219074615,0.20580290950543184
1682349186.8314157,4.944105870618348,1.1231907745397722,0.4721345549003799,0.22414612315841873
1682349186.8909204,4.9677125983633665,1.1343980806976932,0.4721345549003799,0.22414612315841873
1682349186.9293962,4.928355275898501,1.1671526989188117,0.4500051819957846,0.2312477995956609
1682349186.9743514,4.962480929101788,1.2347392074523478,0.4543173138420939,0.252028461621077
1682349187.0468714,4.985196794793892,1.2473406305334016,0.4543173138420939,0.252028461621077
