,x,y,v_x,v_y
Error_abs,0.5379959125997186,1.3397076541901785,1.8541965639030658,0.4846312652831506
RMSE,32.51881529536569,65.80262238800186,64.47803756769376,2.0303572632293307
Error_obs,0.6367504456828781,1.7713753425013121,2.0222099169558616,0.36586957831959466
Error_corr,2.325447573059605,2.3148272193780843,2.0295843477140254,0.37835148375091127
