Time,x,y,v_x,v_y,timestamp.secs,timestamp.nsecs
1685438289.5288603,5.857577220718541,0.2718098268951351,1.968771492264929,-0.4146778033331697,1685438289,471324205
1685438290.5650823,6.498273511278882,1.009043317822352,1.6168886053778158,-0.06739355462678731,1685438290,485899925
1685438291.629356,6.981224801480211,1.1933715967393785,1.3723731785358821,-0.0009107981697368955,1685438291,488804340
1685438292.680357,6.973791804019005,1.5053474284355806,1.0914692860054753,0.10773537672916993,1685438292,585130929
1685438293.671836,6.974450215441899,1.663993447150663,0.9048690241461527,0.13057137972191496,1685438293,602365970
1685438294.704286,6.433184415327872,2.3443981548149413,0.5742758437738704,0.2777479512281838,1685438294,629618406
1685438295.7977479,4.944223576076507,2.9265648916556724,-0.04345375592288597,0.34644121107566866,1685438295,743416547
1685438296.8493383,4.4051560376928816,3.43647663053938,-0.11588193298614102,0.3780010529789004,1685438296,710413455
1685438297.8831813,4.059912198667042,3.8258108435209794,-0.1585059904438999,0.36959946093803725,1685438297,792954683
1685438298.9875476,3.332747695120215,4.115935968948963,-0.3121777464505937,0.3654951707339562,1685438298,877135038
1685438299.9969945,2.8333698369806406,4.305729465099474,-0.3762451536154841,0.36702599949664394,1685438299,944281101
1685438301.034584,2.16860419299441,4.591150712721414,-0.4503523228008509,0.3142282486778948,1685438300,937364816
1685438302.0369604,2.0587758709559973,4.98862660280785,-0.364904168973983,0.350527243119627,1685438301,992454767
1685438303.0991268,1.3160571649046837,5.010011599894732,-0.5481436929667086,0.2633985411821124,1685438303,29589176
1685438304.1733382,0.6273525906789968,5.037226555449451,-0.6390927419405485,0.2205161082661255,1685438304,60631752
1685438305.2166755,0.15191624539320556,5.185735296459832,-0.6453255431035083,0.22863478290432784,1685438305,134477376
1685438306.2673242,-0.21579897128357206,5.19064899487734,-0.5832858133648373,0.16377232992179294,1685438306,198115825
1685438307.292318,-0.530775937286026,5.161649918898577,-0.5474305247693414,0.12859922761568945,1685438307,155735969
1685438308.3638766,-0.8465782279833101,5.1809872205303495,-0.4959181085520088,0.10777867476552212,1685438308,293567895
1685438309.3928561,-0.9411035341675537,5.160610712905571,-0.43268864573413474,0.07138295753766183,1685438309,284833192
1685438310.4829361,-1.3513134784881948,5.235384492149607,-0.4033529838200226,0.07550040408234351,1685438310,400416851
1685438311.7176156,-2.0142692623749134,5.237598092011637,-0.47980767640699934,0.06797704739980083,1685438311,395296335
1685438312.5996356,-2.221240726488683,4.797405754061999,-0.39749990209189656,-0.06583723264087062,1685438312,467263460
1685438313.6169436,-2.8742082187896774,4.689025343866289,-0.4928628509388813,-0.07563613844563363,1685438313,533968448
1685438314.6579022,-3.2326497273307835,4.25142715701945,-0.45677890967031237,-0.1872792608621593,1685438314,622066974
1685438315.6989236,-3.74586734190743,4.045509151617799,-0.4864568621602925,-0.18252268202977437,1685438315,630306243
1685438316.7351077,-3.7451211513735245,3.7934664592308507,-0.3830756508648081,-0.22118447030906424,1685438316,595333099
1685438317.7892628,-3.9855491748483693,3.577966307277282,-0.41499742716838617,-0.25833321871472525,1685438317,738172531
1685438318.8072402,-4.430605997780169,3.025193132802451,-0.446465748927209,-0.3357595526585678,1685438318,716619729
1685438319.8166246,-4.724003349989888,2.7286772430449404,-0.3939518439070647,-0.33480096508322155,1685438319,755607604
1685438320.8733182,-4.699345495282579,2.190585158421915,-0.29074573494938327,-0.4250263282673819,1685438320,825681686
1685438321.9581618,-4.825893695236625,1.520361356645071,-0.2674413712239609,-0.5313131218808402,1685438321,836403369
1685438323.1716318,-5.117484494306205,0.8978947742158818,-0.30895458812367405,-0.5522567013361513,1685438322,981835842
1685438324.0604587,-5.24601808324077,0.27037663219179175,-0.3037734683227748,-0.5847355246603853,1685438324,4019021
1685438325.0752733,-5.40146461799186,0.3835060586462581,-0.2475162404740874,-0.39927433680094043,1685438325,41232347
1685438326.0997558,-5.088207072846091,0.17869689661784363,-0.11731506246291505,-0.41554086906088483,1685438326,7459878
1685438327.2456963,-5.228482885707276,-0.24923468346468663,-0.15024184931746673,-0.4187316906473862,1685438327,55491685
1685438328.2483494,-5.092875263124542,-0.7480017511483187,-0.08358802330810831,-0.4487591803814402,1685438328,112659931
1685438329.2532783,-4.959955602021221,-0.7213659161838933,-0.05183100618021655,-0.4133115897307489,1685438329,59627294
1685438330.3043165,-4.93799740262524,-1.0623249322482202,-0.0522929585852785,-0.457086067577477,1685438330,211160659
1685438331.368464,-5.084105048497947,-1.5186703987604546,-0.07944161514308325,-0.4638186187604278,1685438331,313476324
1685438332.3518906,-4.833059143958212,-2.116629411775606,0.010658986650820653,-0.5294911429360021,1685438332,310122251
1685438333.374483,-4.513503550537184,-2.6442428339597552,0.08675698554047857,-0.5302845145158154,1685438333,359762430
1685438334.4112837,-3.8828982282536395,-3.438293525230894,0.2451686274293308,-0.6266072436172396,1685438334,365324258
1685438335.4097798,-3.544926822065995,-4.063119805470665,0.2760188130129095,-0.6459378858645826,1685438335,208166599
1685438336.4676821,-3.0713221561254653,-4.693406747391435,0.3480699152880487,-0.6616072219744934,1685438336,400865316
1685438337.4687686,-2.642071313989579,-4.754482579095554,0.3770290015706654,-0.5308816412547177,1685438337,397209882
1685438338.5273767,-1.800071279258253,-4.936692190118322,0.5021518239848501,-0.483696547576298,1685438338,470889806
1685438339.5533955,-0.7286751321687879,-4.999251108049239,0.6538302949656978,-0.3753824328238165,1685438339,510077714
1685438340.5704045,-0.3642875004742243,-5.367428218819205,0.5546579124800152,-0.38229208394147435,1685438340,563071250
