Time,x,y,v_x,v_y,x_target,y_target,error_x,error_y,euclidean
0 days 00:00:02.749330759,6.0267120734266015,6.075079870518184,1.5842510942855226,1.7210634940760705,7.630551974,7.630551974,1.6038399005733988,1.555472103481816,2.234232729905601
0 days 00:00:02.751721859,6.105924628140878,6.161133045221988,1.5842510942855226,1.7210634940760705,7.64060386,7.64060386,1.5346792318591218,1.4794708147780113,2.1316834278287233
0 days 00:00:02.796685696,6.134189802575584,6.184284615129664,1.5990813038495355,1.7332106907707123,7.658434549333333,7.658434549333333,1.5242447467577493,1.4741499342036688,2.1204810955373494
0 days 00:00:02.796708107,6.179703528662996,6.162082634580806,1.6229615065871708,1.7215617258921725,7.6662133526666665,7.6662133526666665,1.4865098240036705,1.50413071808586,2.1147389138966797
0 days 00:00:02.810381651,6.148515728299012,6.182374234126741,1.6065978497377529,1.732208349508468,7.722360372000001,7.722360372000001,1.5738446437009888,1.5399861378732593,2.201941022677058
0 days 00:00:02.810467005,6.2288456207859,6.268984651602165,1.6065978497377529,1.732208349508468,7.756279707,7.756279707,1.5274340862141003,1.4872950553978352,2.1319243583062586
0 days 00:00:02.845158339,6.15753459016773,6.291494142183805,1.5692848312893033,1.743986289471713,7.777557849333332,7.777557849333332,1.6200232591656025,1.486063707149527,2.198376833471581
0 days 00:00:02.845161676,6.235998831732195,6.378693456657391,1.5692848312893033,1.743986289471713,7.785673140666666,7.785673140666666,1.5496743089344713,1.4069796840092748,2.0931035079485127
0 days 00:00:02.891671896,6.235379246308868,6.435465447901784,1.568961767263538,1.77358832230144,7.843295255999999,7.843295255999999,1.607916009691131,1.4078298080982155,2.1371426397858677
0 days 00:00:02.892045736,6.3138273346720455,6.524144864016856,1.568961767263538,1.77358832230144,7.853248914,7.853248914,1.5394215793279544,1.329104049983144,2.0337985088454973
0 days 00:00:02.900954962,6.298367009886464,6.505189823568507,1.560933562354384,1.7637453887996446,7.9299950599999995,7.9299950599999995,1.6316280501135356,1.4248052364314923,2.1661671347520484
0 days 00:00:02.965122700,6.403338517343188,6.501955735998592,1.615442945771172,1.762065998614411,7.956995804666667,7.956995804666667,1.553657287323479,1.4550400686680751,2.1286128271442295
0 days 00:00:02.965126276,6.484110664631746,6.590059035929312,1.615442945771172,1.762065998614411,7.968175569333334,7.968175569333334,1.4840649047015875,1.3781165334040217,2.025254013947004
0 days 00:00:03.001667261,6.564882811920305,6.678162335860033,1.615442945771172,1.762065998614411,8.120601415,8.120601415,1.5557186030796943,1.4424390791399668,2.1215303130048344
0 days 00:00:03.050890207,6.447189410129173,6.604858776251513,1.554881280918971,1.7243460793842489,8.1894160505,8.1894160505,1.742226640370827,1.5845572742484872,2.3550319364695707
0 days 00:00:03.050893545,6.524933474175121,6.691076080220725,1.554881280918971,1.7243460793842489,8.194791555,8.194791555,1.6698580808248789,1.5037154747792751,2.247128442966002
0 days 00:00:03.061465502,6.619929816047892,6.733448394363975,1.6034958663607726,1.7460302036955069,8.2001670595,8.2001670595,1.5802372434521077,1.4667186651360247,2.156017947107936
0 days 00:00:03.080042124,6.700104609365931,6.820749904548751,1.6034958663607726,1.7460302036955069,8.249856472000001,8.249856472000001,1.5497518626340705,1.4291065674512504,2.108097819568643
0 days 00:00:03.106397867,6.607911391632103,6.837330182657002,1.5563157858195824,1.7545151972315944,8.3333141,8.3333141,1.7254027083678976,1.4959839173429987,2.28363359298119
0 days 00:00:03.106399536,6.594781951768763,6.7669658128515096,1.5496354520715676,1.7187134052921,8.337884266,8.337884266,1.743102314231237,1.57091845314849,2.3465273201735237
0 days 00:00:03.127805948,6.5756524563067575,6.763362868932138,1.5399022558767976,1.7168802069144613,8.35442686,8.35442686,1.7787744036932427,1.5910639910678626,2.386529489217983
0 days 00:00:03.127812386,6.652647569100598,6.849206879277861,1.5399022558767976,1.7168802069144613,8.366399288,8.366399288,1.7137517188994025,1.5171924087221393,2.2888463817204387
0 days 00:00:03.152299643,6.679046231351584,6.804464963868823,1.5532729289733158,1.6942188493441936,8.420119602666666,8.420119602666666,1.7410733713150828,1.6156546387978432,2.3752213362487837
0 days 00:00:03.152306795,6.697469082290956,6.764405924121677,1.562603928971508,1.6739293240672255,8.427784601333334,8.427784601333334,1.730315519042378,1.6633786772116572,2.400170914589479
0 days 00:00:03.175210476,6.761773128400788,6.835757274538622,1.595173320978707,1.7100681091446577,8.474655865999999,8.474655865999999,1.7128827375992115,1.638898591461377,2.3706446097758844
0 days 00:00:03.208576202,6.755745509972951,6.868068038156788,1.5921203891754618,1.726433205744249,8.536499403999999,8.536499403999999,1.7807538940270478,1.6684313658432108,2.4402351635901685
0 days 00:00:03.209068298,6.835351529431724,6.954389698444,1.5921203891754618,1.726433205744249,8.540468978,8.540468978,1.7051174485682754,1.5860792795559995,2.3287492339126734
0 days 00:00:03.219170332,6.819268343164628,6.960978430379591,1.583996947995323,1.7297611020604142,8.544438551999999,8.544438551999999,1.7251702088353706,1.5834601216204076,2.3416998539982004
0 days 00:00:03.219174623,6.791425268183946,6.923331351727619,1.5699337158643574,1.7107459750852951,8.548408126,8.548408126,1.7569828578160536,1.6250767742723813,2.3932954863407474
0 days 00:00:03.246790409,6.8699219539771645,7.008868650481883,1.5699337158643574,1.7107459750852951,8.626648426,8.626648426,1.7567264720228346,1.617779775518116,2.3881581395672358
0 days 00:00:03.246802568,6.8348740375467765,7.149160882131051,1.5522774595059337,1.781421663096962,8.630399704,8.630399704,1.7955256664532238,1.4812388218689492,2.327655658877405
0 days 00:00:03.263854027,6.816585049516863,7.287131232500364,1.5430639286007892,1.8509276458797217,8.634150982000001,8.634150982000001,1.817565932483138,1.347019749499637,2.2623015105121076
0 days 00:00:03.305293083,6.799566488613925,7.268632369962096,1.5344904068409286,1.8416083854904872,8.689402770000001,8.689402770000001,1.889836281386076,1.4207704000379051,2.3643328234550696
0 days 00:00:03.305322170,6.876291008955971,7.36071278923662,1.5344904068409286,1.8416083854904872,8.698593520000001,8.698593520000001,1.8223025110440298,1.3378807307633807,2.2606882340352317
0 days 00:00:03.345208168,6.8760087623283885,7.343825116070112,1.534348464961078,1.833115571613174,8.70778427,8.70778427,1.831775507671611,1.3639591539298879,2.2838095551281685
0 days 00:00:03.345211744,6.952726185576442,7.43548089465077,1.534348464961078,1.833115571613174,8.71697502,8.71697502,1.7642488344235572,1.28149412534923,2.180550651342332
0 days 00:00:03.380357027,6.970608151981244,7.4163400714138366,1.5433198389141145,1.8235126297923352,8.872351883499999,8.872351883499999,1.9017437315187546,1.456011812086162,2.3951199588549437
0 days 00:00:03.393198013,6.876445491705434,7.289621051489675,1.4960784774987286,1.7599377583846434,8.882451533,8.882451533,2.0060060412945653,1.5928304815103242,2.561477928957949
0 days 00:00:03.393317461,6.951249415580371,7.377617939408907,1.4960784774987286,1.7599377583846434,8.8925511825,8.8925511825,1.9413017669196293,1.5149332430910931,2.4624531023489102
0 days 00:00:03.416256189,6.953879180908329,7.368156544441073,1.4973948872333305,1.7552015667913654,8.954077721,8.954077721,2.000198540091672,1.5859211765589283,2.5526339686768473
0 days 00:00:03.446289062,7.028748925269995,7.455916622780641,1.4973948872333305,1.7552015667913654,9.009198903,9.009198903,1.9804499777300046,1.553282280219359,2.5169163586289924
0 days 00:00:03.451110363,7.119344038710427,7.455214165033744,1.542745051361069,1.7548499300098128,9.034999131,9.034999131,1.9156550922895725,1.5797849659662555,2.483033421303059
0 days 00:00:03.484335899,7.1739400249037,7.488419407206634,1.569998323331511,1.7714253517373109,9.05623722,9.05623722,1.8822971950962994,1.5678178127933657,2.4497133352250766
0 days 00:00:03.484339714,7.2400959140938514,7.410825026308315,1.60302207775483,1.7326917210540262,9.06345272,9.06345272,1.8233568059061493,1.6526276936916862,2.4608552041111595
0 days 00:00:03.510807753,7.320247017981593,7.497459612361016,1.60302207775483,1.7326917210540262,9.139158565999999,9.139158565999999,1.8189115480184057,1.6416989536389828,2.450227473908095
0 days 00:00:03.510812520,7.278527443582287,7.493469871566667,1.5821964642459847,1.7307001187670918,9.1465861,9.1465861,1.8680586564177135,1.6531162284333334,2.494481190253156
0 days 00:00:03.550620317,7.380494903575376,7.489778889116049,1.6330029629459242,1.728861042898265,9.182005563333334,9.182005563333334,1.801510659757958,1.6922266742172853,2.471653651738861
0 days 00:00:03.550622225,7.462145051722672,7.576221941260962,1.6330029629459242,1.728861042898265,9.192871410666667,9.192871410666667,1.7307263589439952,1.6166494694057052,2.368326252118421
0 days 00:00:03.553968191,7.428779225560636,7.5396534087517235,1.6164064780914127,1.7106715009101856,9.219207763,9.219207763,1.7904285374393636,1.6795543542482765,2.454900644945046
0 days 00:00:03.560284376,7.452829626167873,7.506875255220056,1.6283693801183106,1.6943673301096387,9.251671314,9.251671314,1.7988416878321267,1.7447960587799436,2.506021688776208
0 days 00:00:03.586842060,7.534248095173788,7.591593621725537,1.6283693801183106,1.6943673301096387,9.289222955,9.289222955,1.7549748598262118,1.6976293332744623,2.441696564238875
0 days 00:00:03.620120287,7.476664919695655,7.51312586863794,1.599772389129589,1.6553986277183752,9.354055166,9.354055166,1.877390246304345,1.8409292973620603,2.629375365900551
0 days 00:00:03.638314486,7.556653539152134,7.595895800023858,1.599772389129589,1.6553986277183752,9.390058994,9.390058994,1.833405454847866,1.794163193976142,2.5652284749091225
0 days 00:00:03.646105051,7.493498880882131,7.529315519921291,1.5684770828561998,1.6224058079540804,9.41321516,9.41321516,1.9197162791178695,1.8838996400787087,2.6896818485090104
0 days 00:00:03.646107674,7.458384506482137,7.417538346666564,1.551076702083841,1.5670163724444304,9.420359134,9.420359134,1.9619746275178631,2.0028207873334356,2.8036824972166126
0 days 00:00:03.725438356,7.486040571630611,7.431657210025829,1.564781233987696,1.5740127550575906,9.444389501333333,9.444389501333333,1.958348929702722,2.012732291307504,2.808241764332222
0 days 00:00:03.933983326,7.564279633329996,7.510357847778708,1.564781233987696,1.5740127550575906,9.461275894666667,9.461275894666667,1.8969962613366702,1.950918046887959,2.721153439480845
0 days 00:00:03.954901457,7.640033323269892,7.4832516241692035,1.6023197939759837,1.560580688555897,9.9389653672,9.9389653672,2.298932043930108,2.4557137430307963,3.363869576888942
0 days 00:00:03.954921484,7.62042328987904,7.561546830220749,1.5926145720347156,1.59932985009593,9.9421297064,9.9421297064,2.3217064165209598,2.3805828761792505,3.3252812685354103
0 days 00:00:03.954932213,7.549939673571028,7.593333565085862,1.557731452467385,1.6150614559787675,9.9452940456,9.9452940456,2.395354372028973,2.3519604805141388,3.3569987592339996
0 days 00:00:03.954937458,7.627826246194398,7.6740866378848,1.557731452467385,1.6150614559787675,9.9484583848,9.9484583848,2.3206321386056024,2.2743717469152003,3.249323062715573
0 days 00:00:03.954946756,7.541034804488539,7.709331855797475,1.5147962794363088,1.6324970406384538,9.951622724,9.951622724,2.4105879195114612,2.2422908682025247,3.292233657460999
0 days 00:00:03.954950094,7.445473561750909,7.724565715181529,1.467522741730714,1.6400331337800118,9.9547870632,9.9547870632,2.509313501449091,2.2302213480184703,3.3571627171931984
0 days 00:00:03.954954624,7.518849698837444,7.80656737187053,1.467522741730714,1.6400331337800118,9.957951402399999,9.957951402399999,2.439101703562555,2.151384030529469,3.252333065222407
0 days 00:00:03.954962969,7.59222583592398,7.888569028559531,1.467522741730714,1.6400331337800118,9.9611157416,9.9611157416,2.3688899056760206,2.0725467130404693,3.1475529007386993
0 days 00:00:03.954965353,7.611827147455209,7.858855371652446,1.4772150400060688,1.6253405646049237,9.9642800808,9.9642800808,2.352452933344791,2.105424709147554,3.1570315186091467
0 days 00:00:03.959105968,7.606513611213616,7.845655999636734,1.4745926420714055,1.6188262576840615,10.039864460333334,10.039864460333334,2.4333508491197176,2.1942084606965997,3.276544997997768
0 days 00:00:03.959109545,7.680243243317187,7.926597312520937,1.4745926420714055,1.6188262576840615,10.050813992666667,10.050813992666667,2.37057074934948,2.1242166801457296,3.183064903812158
0 days 00:00:03.959210634,7.680095856093987,7.934222836715163,1.4745200255531,1.622583293098773,10.061763525,10.061763525,2.3816676689060126,2.127540688284837,3.19355135631474
0 days 00:00:03.962648153,7.753821857371642,8.015352001370102,1.4745200255531,1.622583293098773,10.072713057333333,10.072713057333333,2.3188911999616906,2.0573610559632307,3.099998534169639
0 days 00:00:03.992429495,7.8275478586492975,8.096481166025042,1.4745200255531,1.622583293098773,10.083662589666666,10.083662589666666,2.2561147310173686,1.9871814236416245,3.0064836087994773
0 days 00:00:04.007665157,7.886610295628984,8.041854507591008,1.5034545590127997,1.5958218359514036,10.113672495,10.113672495,2.227062199371016,2.0718179874089913,3.0417488083039843
0 days 00:00:04.063329220,7.961783023579624,8.121645599388579,1.5034545590127997,1.5958218359514036,10.241640248666666,10.241640248666666,2.279857225087042,2.1199946492780875,3.1132179942543874
0 days 00:00:04.063332558,7.949876948961812,8.087878077646955,1.4976218041855436,1.579279215334172,10.251822311333333,10.251822311333333,2.301945362371521,2.1639442336863777,3.1593681485145533
0 days 00:00:04.123681068,8.02475803917109,8.166842038413664,1.4976218041855436,1.579279215334172,10.346465945,10.346465945,2.3217079058289105,2.179623906586336,3.184507493184958
0 days 00:00:04.123683691,8.037590356027925,8.163153734645944,1.5038848017587094,1.5774790854118788,10.353996038,10.353996038,2.316405681972075,2.1908423033540565,3.188342089807526
0 days 00:00:04.136908531,8.11278459611586,8.242027688916538,1.5038848017587094,1.5774790854118788,10.361526131,10.361526131,2.2487415348841395,2.1194984420834615,3.0901637718262274
0 days 00:00:04.142460823,8.004563190935158,8.047652308229855,1.45149604425356,1.4833841633697686,10.385012944,10.385012944,2.380449753064841,2.3373606357701444,3.3361348546655423
0 days 00:00:04.146461725,7.889120758494211,8.007833949296971,1.3956116691721698,1.4641085464351642,10.400969664,10.400969664,2.511848905505789,2.3931357147030283,3.4693635544690045
0 days 00:00:04.200703144,7.982945275328618,7.917601371132818,1.441031055958621,1.4204279765089736,10.484442234000001,10.484442234000001,2.5014969586713836,2.566840862867183,3.584153881954139
0 days 00:00:04.200706005,8.054996828126548,7.988622769958267,1.441031055958621,1.4204279765089736,10.495280266,10.495280266,2.440283437873452,2.5066574960417327,3.498330324543651
0 days 00:00:04.204660892,7.951161641142089,8.014384742552389,1.390907405933058,1.432863877437906,10.539964912999999,10.539964912999999,2.58880327185791,2.5255801704476095,3.6166915237189357
0 days 00:00:04.235903502,8.020707011438741,8.086027936424284,1.390907405933058,1.432863877437906,10.580967426,10.580967426,2.5602604145612595,2.4949394895757173,3.574864535477356
0 days 00:00:04.269003868,8.027264775629206,8.067008768099587,1.3940631196237994,1.4237115126798023,10.672690152,10.672690152,2.6454253763707936,2.6056813839004125,3.713199549761866
0 days 00:00:04.269005537,8.060948567418935,8.004956483832741,1.4102723640887789,1.3938508410674568,10.677180766,10.677180766,2.6162321985810646,2.6722242821672584,3.739713027906905
0 days 00:00:04.291752100,7.9220082553422095,7.907105219355992,1.3434117951079751,1.3467630584029573,10.681671380000001,10.681671380000001,2.7596631246577914,2.7745661606440093,3.9133052451076242
0 days 00:00:04.305408001,7.989178845097609,7.97444337227614,1.3434117951079751,1.3467630584029573,10.693686802666667,10.693686802666667,2.7045079575690583,2.7192434303905273,3.835185540006689
0 days 00:00:04.305421829,7.886457628071996,8.019678670585956,1.2939805039723944,1.3685310948914642,10.701211611333333,10.701211611333333,2.814753983261337,2.6815329407473776,3.887603233175788
0 days 00:00:04.325540304,7.920415782043192,7.9780839534662915,1.3102916127273596,1.3485519183100068,10.764400243,10.764400243,2.8439844609568086,2.7863162895337092,3.9814326667023625
0 days 00:00:04.335767269,7.85707393958003,8.012048120495104,1.2798666466931967,1.3648659153149283,10.796593427000001,10.796593427000001,2.939519487419971,2.7845453065048975,4.049008197188568
0 days 00:00:04.364289761,7.921067271914691,8.08029141626085,1.2798666466931967,1.3648659153149283,10.842404365,10.842404365,2.9213370930853095,2.7621129487391496,4.020382861498219
0 days 00:00:04.392982483,7.93084009195144,8.050945834578764,1.2845574969469014,1.3507803464861885,10.872005939333333,10.872005939333333,2.9411658473818925,2.8210601047545687,4.0753940492231555
0 days 00:00:04.392987490,7.899786569463395,7.990804367256516,1.2696521345956346,1.3219130782682242,10.883179664666667,10.883179664666667,2.9833930952032715,2.892375297410151,4.1552941197435125
0 days 00:00:04.405515671,7.963269176193177,8.056900021169927,1.2696521345956346,1.3219130782682242,10.937062501,10.937062501,2.973793324806823,2.880162479830073,4.139901284920515
0 days 00:00:04.426663876,8.01527827994498,8.00804901085689,1.2946041731911826,1.298476175748631,10.976942379333334,10.976942379333334,2.9616640993883543,2.9688933684764436,4.193540517389719
0 days 00:00:04.426665545,7.949992244508858,7.96247624890488,1.2632823553085593,1.2766120551792992,10.982967534666667,10.982967534666667,3.0329752901578084,3.0204912857617865,4.280456367967174
0 days 00:00:04.433685064,8.013156362274286,8.026306851663845,1.2632823553085593,1.2766120551792992,11.000819204999999,11.000819204999999,2.9876628427257135,2.974512353336154,4.215904766708242
0 days 00:00:04.456826687,8.100023259409276,7.972520792841943,1.3049469582865714,1.250814255781859,11.027270555000001,11.027270555000001,2.9272472955907247,3.0547497621580586,4.230871404208349
0 days 00:00:04.474321365,8.017644401878666,8.01352410894701,1.2654349864538337,1.270480975126567,11.058316946000001,11.058316946000001,3.0406725441213354,3.0447928370529915,4.303074824023226
0 days 00:00:04.537253857,8.080916151201357,8.077048157703338,1.2654349864538337,1.270480975126567,11.177492737000001,11.177492737000001,3.096576585798644,3.1004445792966635,4.381956542573928
0 days 00:00:04.537256956,8.158797347173874,8.053964104980507,1.3027897120935106,1.2594090026774345,11.187167882,11.187167882,3.028370534826127,3.133203777019494,4.357521543782923
0 days 00:00:04.537271261,8.223936832778548,8.116934555114378,1.3027897120935106,1.2594090026774345,11.196843027,11.196843027,2.9729061942214514,3.079908471885622,4.280655024039323
0 days 00:00:04.587804794,8.249095913203815,8.08320011985717,1.314847778635301,1.2432410005801624,11.298517942,11.298517942,3.049422028796185,3.215317822142831,4.431392942077779
0 days 00:00:04.596515894,8.31483830213558,8.145362169886177,1.314847778635301,1.2432410005801624,11.322607993333333,11.322607993333333,3.007769691197753,3.177245823447157,4.3751079458569055
0 days 00:00:04.596517563,8.316546521720793,8.077273793063942,1.3156664820647714,1.2106080837736928,11.330353736666666,11.330353736666666,3.0138072149458726,3.2530799436027245,4.434587133920147
0 days 00:00:04.639125586,8.378112220490683,8.10146017513596,1.3451375853860137,1.2221859490339522,11.353621483000001,11.353621483000001,2.975509262509318,3.252161307864041,4.407971023458151
0 days 00:00:04.672189236,8.445369099759985,8.162569472587657,1.3451375853860137,1.2221859490339522,11.420063654666667,11.420063654666667,2.974694554906682,3.257494182079009,4.411357618836865
0 days 00:00:04.672192335,8.43145928728822,8.082799409339572,1.3384790477794366,1.184000533731297,11.427363713333333,11.427363713333333,2.9959044260451133,3.344564303993762,4.490161880550185
0 days 00:00:04.673458099,8.447159257648995,8.080786434965871,1.3459878321936125,1.183037793658798,11.46378827,11.46378827,3.0166290123510056,3.383001835034129,4.532631908064242
0 days 00:00:04.695758343,8.514458649258675,8.139938324648812,1.3459878321936125,1.183037793658798,11.517983198,11.517983198,3.003524548741325,3.378044873351188,4.520215357841485
0 days 00:00:04.725046158,8.491274753480827,8.106413335757319,1.3349064245817512,1.167013564139757,11.579155206,11.579155206,3.0878804525191725,3.4727418702426807,4.647035806445507
0 days 00:00:04.766567230,8.558020074709914,8.164764013964307,1.3349064245817512,1.167013564139757,11.589815616,11.589815616,3.0317955412900854,3.4250516020356923,4.57414064943282
0 days 00:00:04.766578436,8.514603245781949,8.153096692907958,1.3141773989599663,1.1614430928942432,11.600476026,11.600476026,3.085872780218052,3.4473793330920426,4.6267737227922465
0 days 00:00:04.766672373,8.600060196112054,8.132089193713867,1.3549781519558013,1.1514132266005437,11.648435353,11.648435353,3.0483751568879462,3.516346159286133,4.653738433674367
0 days 00:00:04.773978233,8.71164195497897,8.22061437909205,1.4082519905936646,1.1936788844384798,11.677268663333333,11.677268663333333,2.965626708354362,3.4566542842412833,4.554492355254134
0 days 00:00:04.775722742,8.782054554508655,8.280298323313973,1.4082519905936646,1.1936788844384798,11.686446030666668,11.686446030666668,2.904391476158013,3.4061477073526945,4.476307859283512
0 days 00:00:04.805090427,8.833090209065135,8.25086070447733,1.432618158602918,1.1796243578021606,11.722548008,11.722548008,2.889457798934865,3.471687303522671,4.516810722762913
0 days 00:00:04.822851658,8.865653228757187,8.359372690683339,1.4481648585639633,1.231431693475446,11.7577850815,11.7577850815,2.8921318527428124,3.3984123908166612,4.462469432019203
0 days 00:00:04.825885296,8.87398003992271,8.41072156893183,1.452140363171549,1.255947405194295,11.766097545000001,11.766097545000001,2.892117505077291,3.3553759760681707,4.429773312930349
0 days 00:00:04.830097437,8.946587058081288,8.473518939191544,1.452140363171549,1.255947405194295,11.7744100085,11.7744100085,2.827822950418712,3.300891069308456,4.346546271507426
0 days 00:00:04.841596365,8.97882712194938,8.522673257003627,1.4675328729701564,1.2794153586593362,11.793270825499999,11.793270825499999,2.8144437035506193,3.270597568496372,4.314846673464784
0 days 00:00:04.844107151,8.904142137954961,8.394574460007778,1.4318417901641565,1.218198437580936,11.803819179,11.803819179,2.899677041045038,3.4092447189922215,4.475609064288352
0 days 00:00:04.855046749,8.929931733530111,8.283438684746647,1.4441663371075515,1.165087946751206,11.8143675325,11.8143675325,2.884435798969889,3.530928847753353,4.559323239942073
0 days 00:00:04.858473301,9.002008261813181,8.293317422558763,1.4786108693513065,1.1698088803366953,11.833342234,11.833342234,2.831333972186819,3.5400248114412367,4.533015301946239
0 days 00:00:04.862167597,9.089844738870124,8.351854052963878,1.5205868973070873,1.197782853299311,11.841768582,11.841768582,2.7519238431298767,3.489914529036122,4.444388400934838
0 days 00:00:04.872515440,9.11015724504918,8.331327521936524,1.5302940071069393,1.1879734635206105,11.863519032000001,11.863519032000001,2.753361786950821,3.532191510063477,4.4785464152563526
0 days 00:00:04.875670433,9.166201409155544,8.395238249390689,1.5570768594948146,1.2185156547853069,11.876843134,11.876843134,2.7106417248444554,3.481604884609311,4.412386104252793
0 days 00:00:04.885868788,9.244055252130284,8.456164032129953,1.5570768594948146,1.2185156547853069,11.900697230999999,11.900697230999999,2.6566419788697146,3.4445331988700456,4.350006386433323
0 days 00:00:04.895191193,9.214228938015657,8.425766302788853,1.5427538056799013,1.2039181986085068,11.920557855999999,11.920557855999999,2.706328917984342,3.4947915532111455,4.42015658237514
0 days 00:00:04.900244951,9.237343347067542,8.53146640033581,1.5538536996687364,1.254677007745575,11.929888486,11.929888486,2.6925451389324575,3.3984220856641887,4.335789662508889
0 days 00:00:04.906717539,9.247872865131503,8.525030958442446,1.5589101358510824,1.2515866097766146,11.939219116,11.939219116,2.691346250868497,3.414188157557554,4.34741594711964
0 days 00:00:04.926676750,9.18167693321503,8.462392810234444,1.527121833363415,1.2215068096309534,11.966325996999998,11.966325996999998,2.7846490637849683,3.503933186765554,4.475691922569684
0 days 00:00:04.934254646,9.153760541362882,8.50434984241659,1.5137159535326106,1.241655220445288,11.991104602,11.991104602,2.8373440606371183,3.4867547595834107,4.495328694535061
0 days 00:00:04.944495201,9.229446339039512,8.566432603438853,1.5137159535326106,1.241655220445288,11.998106955999999,11.998106955999999,2.768660616960487,3.4316743525611457,4.409293647959272
0 days 00:00:04.961148024,9.203094041133989,8.621022209459628,1.5009772162497783,1.2680439115554547,12.031342745,12.031342745,2.828248703866011,3.4103205355403716,4.430493977656232
0 days 00:00:04.969099998,9.191274468389976,8.746981090497702,1.4952636184253651,1.3289326089941398,12.064462185333333,12.064462185333333,2.8731877169433577,3.3174810948356317,4.388722874753657
0 days 00:00:04.974205494,9.20792461014334,8.826845220194073,1.5033123199950886,1.3675390398326,12.071348190666667,12.071348190666667,2.8634235805233264,3.2445029704725936,4.3273541716506765
0 days 00:00:04.988035202,9.283090226143097,8.895222172185703,1.5033123199950886,1.3675390398326,12.096554518000001,12.096554518000001,2.8134642918569046,3.201332345814299,4.261937365789267
0 days 00:00:05.029788971,9.35825584214285,8.963599124177332,1.5033123199950886,1.3675390398326,12.183505773,12.183505773,2.825249930857151,3.2199066488226684,4.283670855579448
0 days 00:00:05.055660963,9.387766019411435,8.95850026367952,1.517730513694471,1.3650478193416329,12.208662668666667,12.208662668666667,2.820896649255232,3.2501624049871474,4.303604717509641
0 days 00:00:05.064110041,9.3306322998541,9.068836981410003,1.4898159055290785,1.418956548994899,12.222243149333334,12.222243149333334,2.8916108494792336,3.1534061679233307,4.2784791415551995
0 days 00:00:05.074017763,9.329587956271473,9.043941734176542,1.4893056562030234,1.406793135216013,12.260892152,12.260892152,2.9313041957285275,3.2169504178234583,4.352162023480996
0 days 00:00:05.078653336,9.40405323908162,9.114281390937345,1.4893056562030234,1.406793135216013,12.301051378,12.301051378,2.8969981389183808,3.1867699870626556,4.306750650704064
0 days 00:00:05.097861290,9.379605858400192,8.998025533877332,1.4773092539200825,1.3497460410011508,12.3246929645,12.3246929645,2.945087106099809,3.3266674306226687,4.4430005915463235
0 days 00:00:05.103182554,9.32768503738145,8.971624441114349,1.451831552896896,1.3367909463993557,12.333243847,12.333243847,3.0055588096185506,3.3616194058856514,4.50930912536529
0 days 00:00:05.107217550,9.28603795149156,8.899204952561373,1.4313952042034397,1.3012544883580106,12.3417947295,12.3417947295,3.0557567780084405,3.442589776938627,4.603159117239689
0 days 00:00:05.112867355,9.275719471189664,8.891899668450678,1.4263318952844526,1.297669763756015,12.355048656000001,12.355048656000001,3.0793291848103372,3.4631489875493227,4.634184840766345
0 days 00:00:05.143887758,9.347036065953889,8.95678315663848,1.4263318952844526,1.297669763756015,12.401843786,12.401843786,3.054807720046112,3.445060629361521,4.6043775851281055
0 days 00:00:05.163499355,9.364438748579762,8.996901243562263,1.4349157513478463,1.3174579706144482,12.440956354,12.440956354,3.076517605420239,3.4440551104377377,4.618059785255381
0 days 00:00:05.177281141,9.327638578377536,8.992827271961547,1.41676410364414,1.3154484881352986,12.489388704,12.489388704,3.161750125622463,3.496561432038453,4.71408588221433
0 days 00:00:05.200639725,9.398476783559744,9.058599696368312,1.41676410364414,1.3154484881352986,12.523573874666667,12.523573874666667,3.125097091106923,3.4649741782983554,4.666077355243837
0 days 00:00:05.202335358,9.377345185705424,9.06215907598644,1.4063409638173354,1.317204148625916,12.534069537333332,12.534069537333332,3.1567243516279078,3.4719104613468925,4.692448282482251
0 days 00:00:05.209203959,9.42451763907179,9.123285326714653,1.429711124793692,1.3474872951967476,12.550053914,12.550053914,3.1255362749282085,3.4267685872853466,4.638072870999086
0 days 00:00:05.217192173,9.464991578528725,9.169244934731331,1.4497627102626436,1.3702565887380045,12.555542628,12.555542628,3.0905510494712747,3.386297693268668,4.584595713563488
0 days 00:00:05.242741823,9.537479714041856,9.237757764168231,1.4497627102626436,1.3702565887380045,12.585853577,12.585853577,3.048373862958144,3.348095812831769,4.527949732524421
0 days 00:00:05.290334940,9.60996784955499,9.30627059360513,1.4497627102626436,1.3702565887380045,12.691517828666667,12.691517828666667,3.081549979111678,3.385247235061536,4.577755903961564
0 days 00:00:05.295845747,9.641031460828671,9.32886541108466,1.4652543229724098,1.38152476224677,12.709053515333332,12.709053515333332,3.0680220545046613,3.3801881042486723,4.564913027323876
0 days 00:00:05.305556297,9.663024564672018,9.305178209481358,1.4762224182149422,1.3697118101021046,12.734835623999999,12.734835623999999,3.071811059327981,3.4296574145186405,4.60419082632034
0 days 00:00:05.329979897,9.736835685582763,9.373663799986463,1.4762224182149422,1.3697118101021046,12.784550030666667,12.784550030666667,3.0477143450839037,3.4108862306802035,4.574134629399753
0 days 00:00:05.334110022,9.706943486870337,9.502107007065684,1.4612884186704342,1.4338814221962006,12.790804067333333,12.790804067333333,3.0838605804629964,3.2886970602676495,4.508405974837077
