,UAV,error_x,error_y,RMSE_x,RMSE_y,euclidean,error_v_x,error_v_y,RMSE_v_x,RMSE_v_y
0,uav1,-0.012705781450297007,-0.13629178495276714,0.3395518064669714,0.3940853610413151,0.41628744473353163,-0.027993759876074085,-0.05697248745990307,0.2190485011647391,0.22347935290280777
1,uav2,0.02384004309945651,-0.04659767601977292,0.35228276870539516,0.41504376603663184,0.45320131754695425,-0.03367140425299924,-0.04799481018705213,0.2190485011647391,0.22347935290280777
2,uav3,0.039926794841562974,-0.2244329077963457,0.3779115482110792,0.4678428716488621,0.48016563292246295,-0.022780974741253734,-0.046974695896580966,0.2190485011647391,0.22347935290280777
