,Time,x,y,v_x,v_y,x_target,y_target,v_x_target,v_y_target,error_x,error_y,euclidean,error_v_x,error_v_y
0,1.2610697746276855,5.33081561593456,1.7540519268714805,0.9573739070131964,1.2716498218091643,4.925136133863243,0.8619208203937267,-0.07757287383543535,0.44326225204769193,-0.4056794820713163,-0.8921311064777537,0.9800376285219219,-1.0349467808486317,-0.8283875697614724
1,1.315988302230835,5.28286292120335,1.8906639224367408,0.9223901027073846,1.298312447877457,4.921207636342676,0.8840751312621022,-0.07956676181358915,0.4429086872708409,-0.36165528486067355,-1.0065887911746385,1.0695866208896196,-1.0019568645209738,-0.8554037606066162
2,1.365020513534546,5.207845665587228,1.893177982271892,0.8765696795490923,1.2747088284274952,4.91717948453564,0.90621153963928,-0.0815590385675352,0.4425461536082076,-0.2906661810515878,-0.9869664426326119,1.0288778293315428,-0.9581287181166275,-0.8321626748192876
3,1.4271283149719238,5.153344118458252,1.840390070249263,0.8381922872570976,1.2292307339330577,4.9130517600120704,0.9283295972637471,-0.08354966375373721,0.4421746584010864,-0.24029235844618135,-0.912060472985516,0.9431832928493757,-0.9217419510108348,-0.7870560755319713
4,1.4624547958374023,5.2164440777481325,2.030049202708292,0.8466946454076544,1.280668399387094,4.9088245463582485,0.9504288562455925,-0.08553859706210326,0.44179420917224244,-0.30761953138988396,-1.0796203464626994,1.1225906950392788,-0.9322332424697577,-0.8388741902148515
5,1.5256764888763428,5.2666776481704085,2.0640639651254324,0.8499420875613081,1.2683268559782344,4.904497929175108,0.9725088690755765,-0.08752579821680184,0.4414048136257597,-0.3621797189953009,-1.091555096049856,1.150072465788102,-0.9374678857781099,-0.8269220423524747
6,1.5813190937042236,5.390796281432194,1.9636450322322767,0.884224123171252,1.1995140460216602,4.900071996076496,0.9945691886341944,-0.08951122697707745,0.44100647964688455,-0.49072428535569834,-0.9690758435980823,1.086240449846716,-0.9737353501483295,-0.7585075663747757
7,1.844257116317749,5.47921869374932,2.0835964368344437,0.884224123171252,1.1995140460216602,4.890922542642167,1.0386289614622963,-0.09347660653160665,0.4401830288377951,-0.5882961511071523,-1.0449674753721474,1.1991869687388739,-0.9777007297028586,-0.7593310171838652
8,1.9206907749176025,5.4970258436837,2.122391061291619,0.8216190266308664,1.2010994109368522,4.886994679566822,1.056962866933091,-0.09512665802397817,0.439829521161014,-0.6100311641168776,-1.0654281943585278,1.227711390566963,-0.9167456846548445,-0.7612698897758383
9,1.98146390914917,5.3207606383686965,2.148347135185786,0.7499695507030868,1.1898585032871585,4.885403735598319,1.0642921781126815,-0.09578629603014133,0.4396863362038487,-0.4353569027703772,-1.0840549570731044,1.1682083644387187,-0.8457558467332281,-0.7501721670833097
10,2.0357420444488525,5.336908657785017,2.176995452887298,0.7427602470147854,1.1794433571058245,4.881376927155991,1.0826046059123886,-0.09743441453211495,0.43932392344403914,-0.4555317306290263,-1.0943908469749095,1.1854115249787036,-0.8401946615469004,-0.7401194336617853
11,2.112626791000366,5.411184682486496,2.2949397885978806,0.7427602470147854,1.1794433571058245,4.866317400190786,1.1484025419311679,-0.1033562287738051,0.4379685660171707,-0.5448672822957104,-1.1465372466667128,1.2694203453980086,-0.8461164757885905,-0.7414747910886538
12,2.1499288082122803,5.30185265094373,2.452294043814672,0.690042985383315,1.2287069819232193,4.86110033481291,1.17028926876879,-0.10532603418919109,0.4374990301331619,-0.44075231613082,-1.282004775045882,1.3556543982206988,-0.795369019572506,-0.7912079517900574
13,2.2103233337402344,5.307075208077393,2.4166970887643657,0.6815654334509856,1.2006124513126717,4.855784832319367,1.1921522972887106,-0.10729370675598396,0.437020634908743,-0.4512903757580258,-1.224544791475655,1.3050566844325098,-0.7888591402069696,-0.7635918164039287
14,2.2551300525665283,5.28813851375159,2.476826622503049,0.6657604542689027,1.2006419390054677,4.8503710003489005,1.2139911847653493,-0.10925920662888139,0.436533390031401,-0.43776751340268927,-1.2628354377376998,1.3365604133734252,-0.7750196608977842,-0.7641085489740667
15,2.296858787536621,5.322162938733008,2.538340919122937,0.6658633024870416,1.2006049872609823,4.844858948531424,1.2358054889619807,-0.11122249400657819,0.43603730536782814,-0.47730399020158387,-1.3025354301609564,1.3872338108217164,-0.7770857964936198,-0.7645676818931542
16,2.34944748878479,5.446349622535617,2.5905680709973216,0.6944799428219073,1.1981482836634303,4.839248788485797,1.2575947681396904,-0.1131835291325721,0.4355323909637217,-0.6071008340498203,-1.3329733028576312,1.4647147329207724,-0.8076634719544794,-0.7626158926997086
17,2.3972978591918945,5.531948140669619,2.6826590817042018,0.7109064816070009,1.208539833032794,4.833540633817568,1.2793585810663193,-0.11514227229596874,0.4350186570435812,-0.6984075068520506,-1.4033005006378825,1.5674901405488422,-0.8260487539029696,-0.7735211759892129
18,2.4644858837127686,5.567493464749969,2.7430860733558413,0.7109064816070009,1.208539833032794,4.827734600116678,1.3010964870254003,-0.117098683832286,0.4344961140105009,-0.7397588646332913,-1.441989586330441,1.620671818996361,-0.8280051654392868,-0.7740437190222932
19,2.5079891681671143,5.649187136614777,2.8216965785058195,0.7261618133151198,1.2145507856097275,4.821830804955106,1.3228080458250795,-0.11905272412425716,0.43396477244595955,-0.8273563316596704,-1.49888853268074,1.7120704813001035,-0.8452145374393769,-0.780586013163768
20,2.5596272945404053,5.607426949176292,2.815108895635981,0.6995450018170177,1.1919761407830054,4.815829367884506,1.3444928178070337,-0.12100435360263301,0.4334246431096055,-0.7915975812917857,-1.4706160778289472,1.6701312460630158,-0.8205493554196508,-0.7585514976733999
21,2.6122026443481445,5.642404199267142,2.8747077026751318,0.6995450018170177,1.1919761407830054,4.809730410433771,1.366150363855371,-0.12295353274698335,0.43287573693903936,-0.8326737888333717,-1.5085573388197608,1.723105012214021,-0.8224985345640011,-0.759100403843966
22,2.662576913833618,5.641993079709745,2.927771303673129,0.6869221125549414,1.189645059046766,4.8035340561065825,1.3877802454055241,-0.12490022208649715,0.4323180650495924,-0.8384590236031624,-1.539991058267605,1.7534497408838803,-0.8118223346414386,-0.7573269939971736
23,2.706395387649536,5.676339185337492,2.9872535566254674,0.6869221125549414,1.189645059046766,4.797240430378904,1.409382024453131,-0.12684438220078176,0.4317516387341013,-0.879098754958588,-1.5778715321723364,1.8062373025185854,-0.8137664947557232,-0.7578934203126647
24,2.7515223026275635,5.6305432497937,3.089677325546851,0.6574390625280556,1.2054425960827369,4.79084966069644,1.4309552635629035,-0.1287859737206613,0.4311764694626796,-0.8396935890972594,-1.6587220619839473,1.8591514737867152,-0.7862250362487169,-0.7742661266200572
25,2.8035125732421875,5.5950517477985295,3.0289251844390965,0.6037848339577924,1.1448741461014929,4.78436187647206,1.4524995258774875,-0.13072495732897385,0.4305925688824854,-0.8106898713264696,-1.576425658561609,1.7726635113418256,-0.7345097912867662,-0.7142815772190074
26,2.859494686126709,5.591501077456083,3.032966404619603,0.5837956858180096,1.1112209169441918,4.777777209083172,1.4740143751263073,-0.1326612937613676,0.42999994881748543,-0.8137238683729118,-1.558952029493296,1.7585442741714075,-0.7164569795793772,-0.6812209681267063
27,2.957308769226074,5.674172515213328,3.1495660380754766,0.589365621546175,1.1128366048361031,4.764317760128209,1.5169540923312406,-0.13652586830981162,0.4287885984115388,-0.909854755085119,-1.632611945744236,1.869025799912292,-0.7258914898559866,-0.6840480064245643
28,3.0038692951202393,5.703640796290637,3.2052078683172818,0.589365621546175,1.1128366048361031,4.757443251115516,1.5383780907595486,-0.13845402816835936,0.4281698926003965,-0.9461975451751208,-1.6668297775577332,1.9166667164242686,-0.7278196497145344,-0.6846667122357066
29,3.067067861557007,5.746735267669493,3.2199200158021517,0.5932346902497173,1.101214885845228,4.75047240403956,1.5597709370840878,-0.14037938433756791,0.42754251636356044,-0.9962628636299327,-1.660149078718064,1.9361391109671202,-0.7336140745872852,-0.6736723694816675
30,3.101132392883301,5.719868609737982,3.141405802587456,0.576759521907205,1.0622845392331026,4.7434053600597545,1.5811321981004514,-0.1423018978290406,0.426906482405378,-0.9764632496782273,-1.5602736044870045,1.8406341838700686,-0.7190614197362456,-0.6353780568277246
31,3.1720376014709473,5.656353271183768,3.186345730311269,0.5491335116684687,1.0598393289523893,4.736242262283499,1.6024614412438334,-0.14422152971194496,0.42626180360551486,-0.9201110089002693,-1.5838842890674356,1.831746082254341,-0.6933550413804137,-0.6335775253468745
32,3.2237329483032227,5.586959658833028,3.260641652191457,0.5201623041244189,1.0662120649298568,4.728983255763277,1.6237582345977892,-0.146138241113801,0.4256084930186949,-0.8579764030697516,-1.6368834175936677,1.8481100700493016,-0.6663005452382199,-0.6406035719111618
