Time,data
1685445157.4502068,1.8916029537157977
1685445158.3370028,1.8681907943019818
1685445159.3904946,1.8401705153887544
1685445160.5278149,1.8611513561078479
1685445161.6817617,1.8692644887429368
1685445162.7783089,1.8836367367635392
1685445163.778596,1.884040154503576
1685445164.7729523,1.8680204983759674
1685445165.7809136,1.8351780733116065
1685445166.810624,1.8558801706093089
1685445167.8815553,1.851702176513072
1685445168.90056,1.836957727123852
1685445169.9356458,1.8914518083885805
1685445170.9855325,1.8763198847191314
1685445172.0640733,1.9045746771711791
1685445172.9999018,1.8258166895196593
1685445174.136723,1.8232584782288803
1685445175.1132534,1.8686337687850996
1685445176.1403728,1.8414400379907425
1685445177.3172941,1.8755932239456357
1685445178.2764502,1.8618410213418661
1685445179.3535826,1.8663322861964087
1685445180.4640806,1.8728206050663063
1685445181.5047023,1.8816292941608816
1685445182.605222,1.8640428133176339
1685445183.550916,1.8588614019057401
1685445184.767454,1.8463744296469602
1685445185.833635,1.8686782248773013
1685445186.6233582,1.8790281822065158
1685445187.9520988,1.8978918157823066
1685445188.9345064,1.8324956903123812
1685445189.9839013,1.8661116518018839
1685445190.9208097,1.8399720843032306
1685445191.9649513,1.9080231882073748
1685445193.0363288,1.8287922681591036
1685445194.1023493,1.8735188415920052
1685445195.230231,1.890090073642284
1685445196.248868,1.8571213613170845
1685445197.2665415,1.8198077765492506
1685445198.3321543,1.8840882517148414
1685445199.378869,1.8475929571008056
1685445200.361593,1.8648841012610669
1685445201.4067128,1.8438283545751208
1685445202.4359396,1.8455175339944387
1685445203.4994247,1.8799161833848126
1685445204.5563755,1.8623156345525709
1685445205.6420038,1.8926158189930196
1685445206.7241826,1.8071835279619266
1685445207.7254393,1.8176956263703132
1685445209.2813544,1.8928528709738799
1685445209.879309,1.8622486662234279
1685445211.0680263,1.8415809842318076
1685445212.084632,1.8527134858490275
1685445213.444579,1.8559467356327748
