Time,data
1685445159.8637512,1.8720114169012059
1685445160.7904794,1.7970946025406473
1685445161.9534473,1.8622009372923705
1685445162.9091163,1.8617183527609005
1685445163.9756997,1.8232903050513054
1685445165.1191916,1.8329922461032202
1685445166.1659098,1.791680581962252
1685445167.2178817,1.8677322752500618
1685445168.398712,1.8809184703261386
1685445169.4913464,1.8809033685353966
1685445170.3271837,1.865851519512554
1685445171.3883972,1.8720238755087992
1685445172.3872979,1.8188601901061159
1685445173.381896,1.8747450472350549
1685445174.4242415,1.8628137975373642
1685445175.4633732,1.85705051137034
1685445176.4018848,1.8486865161957557
1685445177.5470574,1.8972098774762711
1685445178.5927842,1.8664734521583928
1685445179.5896785,1.840788134810297
1685445180.666003,1.8371885805611785
1685445181.913688,1.8920925508254902
1685445182.8961556,1.8590517090407166
1685445183.9619167,1.8837423659591783
1685445185.010059,1.878542487267533
1685445186.08516,1.866221478307896
1685445187.2464905,1.8392159362080023
1685445188.319625,1.8777607834134153
1685445189.3248765,1.8864111139934714
1685445190.4510028,1.8997789671063579
1685445191.4744132,1.835536158459151
1685445192.4860482,1.8319386963612003
1685445193.4884393,1.8414171753563529
1685445194.6055665,1.8546628472336522
1685445195.7304351,1.8237389231408878
1685445196.754813,1.8269853165245042
1685445197.865646,1.879977518422202
1685445198.9312932,1.9231529161013505
1685445199.9471598,1.858857223450658
1685445201.0461245,1.8390821123695344
1685445202.1799943,1.892741704812014
1685445203.397159,1.9107225115799675
1685445204.2767024,1.8829513653831396
1685445205.136582,1.872362752383156
1685445206.220292,1.8433504793515905
1685445207.4186556,1.8836578486067828
1685445208.6580842,1.8879894308834966
1685445209.5270178,1.852597304932315
1685445210.4756126,1.8251132219150539
1685445211.5318758,1.8611173737003277
1685445212.6253762,1.8479355150942818
1685445213.6122737,1.8891340447865486
