,UAV,error_x,error_y,RMSE_x,RMSE_y,euclidean,error_v_x,error_v_y,RMSE_v_x,RMSE_v_y
0,uav1,-0.008223308704816506,0.007269516542238494,0.4180172347315136,0.44871042675701905,0.5328264495183525,-0.016706444250521136,-0.025473598743698367,0.23803751369572357,0.1891064162387862
