,UAV,error_x,error_y,RMSE_x,RMSE_y,euclidean,error_v_x,error_v_y,RMSE_v_x,RMSE_v_y
0,uav1,-0.06993378154533027,-0.212680264655762,0.393545799718738,0.40271144177240814,0.465670769339314,-0.04064858016610532,-0.09902023501795561,0.19346770980388941,0.17930845204354662
1,uav2,-0.035548733773518144,-0.16319370679552656,0.4229860250600299,0.42161719708060635,0.4874948197977359,-0.03444755386961343,-0.09647429948694952,0.19346770980388941,0.17930845204354662
2,uav3,-0.0465802552987532,-0.12228062744898514,0.37278326099901665,0.28733102880107486,0.40033019175021295,-0.03258286373945205,-0.08464810768100119,0.19346770980388941,0.17930845204354662
