,x,y,theta,v,w
Error_abs,1.0998544714645606,1.4805683534961838,0.4910970078061718,1.0542236765559605,0.01213065463496302
RMSE,33.15891839498086,1.3261590556938905,65.12912891601358,2.3561160549123605,3.634275158643241
Error_obs,1.4865488941652751,1.9183565681897359,0.5327861782038132,0.9197996964246344,0.013698289159529647
Error_corr,0.6549014452722806,1.1868134216346098,0.5327861782038132,0.9197996964246344,0.013698289159529647
