,Time,x,y,v_x,v_y,x_target,y_target,error_x,error_y,euclidean
0,5.1920506954193115,2.63803728855664,3.0942445784258994,1.2642447354447135,1.2637441680254744,3.0249999999999972,3.2899672655103167,0.38696271144335714,0.1957226870844173,0.433644451465875
1,5.217512130737305,2.701249525328876,3.157431786827173,1.2642447354447135,1.2637441680254744,3.074999999999997,3.267052949016028,0.3737504746711209,0.10962116218885498,0.3894948221947545
2,5.2580225467681885,2.716071451713701,3.4455996748027538,1.2180065710946495,1.4787188923961696,3.1166666666666636,3.247712562182961,0.4005952149529626,-0.19788711261979275,0.4468062618005804
3,5.36316442489624,2.776971780268433,3.5195356194225624,1.2180065710946495,1.4787188923961696,3.13333333333333,3.2399112977157847,0.35636155306489714,-0.27962432170677776,0.45297165230597053
4,5.390835285186768,3.3255714740420785,4.2265548875406695,1.6904087072748817,2.0919448584919715,3.212499999999997,3.2023710722019354,-0.11307147404208173,-1.0241838153387341,1.03040654396401
5,5.411367654800415,3.410091909405822,4.331152130465268,1.6904087072748817,2.0919448584919715,3.2249999999999965,3.1963591128666984,-0.18509190940582565,-1.1347930175985699,1.149788766564521
6,5.466883897781372,3.601360347984437,4.218324531872863,1.7942745192065237,1.8803904779119869,3.2374999999999963,3.1903471535314614,-0.36386034798444067,-1.0279773783414017,1.0904732198532063
7,5.50730562210083,3.5002898255817447,4.25855983321207,1.6097172027230355,1.8283616973951016,3.2749999999999964,3.1721520600928432,-0.22528982558174837,-1.0864077731192268,1.109521227829613
8,5.55582332611084,3.611890577769629,4.263284642219175,1.6395720952881347,1.7451790711242894,3.324999999999996,3.1476277947564304,-0.28689057776963267,-1.1156568474627448,1.1519532997927928
9,5.606645822525024,3.7101376670704886,4.780322758495273,1.655023423197246,2.1533706735325286,3.374999999999996,3.122788769263556,-0.33513766707049264,-1.657533989231717,1.6910754511102875
10,5.663022756576538,3.258738151034572,4.9727108332064525,1.153730382611629,2.2328787923841347,3.4249999999999963,3.097637467496071,0.16626184896542417,-1.8750733657103815,1.8824301127048142
11,5.843033790588379,3.08262241236161,4.652356620843215,0.9372397675044516,1.8328674899850432,3.462499999999996,3.0785802322758102,0.37987758763838597,-1.573776388567405,1.618974707276869
