Time,data
1685537131.5754902,1.8910654426906512
1685537132.589458,1.8269563961158992
1685537133.7847774,1.877437111348401
1685537134.7132657,1.8845732906291017
1685537135.8399253,1.878541822587859
1685537136.8738132,1.8656070093125108
1685537138.1992733,1.8727782957008237
1685537139.2679965,1.868411477665328
1685537140.031849,1.827940017819942
1685537141.3541975,1.871657737461674
1685537142.3433604,1.8914737255305385
1685537143.523541,1.7834381043062342
1685537144.3965113,1.8757622772117102
1685537145.5747602,1.8196052661589632
1685537146.7201037,1.8466884793825447
1685537147.8504114,1.847435008257994
1685537148.8103952,1.847262886101583
1685537149.8549788,1.8874414303842624
1685537150.9275107,1.861685193253336
1685537152.0816128,1.8769488558518812
1685537153.1905506,1.8666205998623457
1685537154.4087896,1.8779397487660352
1685537155.339357,1.8486138009995225
1685537156.3166,1.860309634691572
1685537157.4111595,1.8537012328270897
1685537158.6058345,1.9226263742398768
1685537159.5543704,1.8660938864459076
1685537160.8062825,1.8911375019733079
1685537161.771595,1.8579522237392208
1685537162.7545176,1.8189437696026491
1685537163.8845334,1.863290586200809
1685537164.8484206,1.857474102709572
1685537165.9979002,1.7922677120893784
1685537167.0343256,1.831375881438984
1685537168.1431637,1.8455839917518557
1685537169.321044,1.8343563967897893
1685537170.2833145,1.8577501885725753
1685537171.4048736,1.89537133618892
1685537172.6335173,1.907122405736535
1685537173.6377237,1.8289137948577205
1685537174.5693157,1.8631355345364335
1685537175.7499566,1.859061575158516
1685537176.8867793,1.8558179756179285
1685537177.688761,1.8649037976780327
1685537178.821577,1.8151831052593312
1685537179.9016259,1.814948083875705
1685537181.073563,1.8965683397015447
1685537182.3697362,1.9021709438908612
1685537183.3478436,1.8394244375661064
1685537184.5796568,1.8891493838666875
1685537185.6298683,1.8938612363902918
1685537186.5159514,1.8841758368038468
