,x,y,theta,v,w
Error_abs,0.5467879745655724,1.4866658406696387,1.4772155754921925,0.9195755766544222,0.018558720362585285
RMSE,32.51881529536569,65.69342669812089,62.172018490424186,1.965922394615947,2.0014624428381174
