,x,y,theta,v,w
Error_abs,0.8937217717754635,0.9324622558025661,216.99212173579565,3.657514289257956,12.990831077201511
RMSE,32.51881529536569,65.65607409318865,63.06560416384385,334.0513823868699,5.319157865132302
