Time,data
1685438461.9544716,1.9416241645812988
1685438462.5048254,1.9119327068328857
1685438462.8157117,1.938880205154419
1685438463.6311352,1.9234461784362793
1685438463.7307386,1.8969132900238037
1685438465.0705473,1.8831262588500977
1685438465.07062,1.9234662055969238
1685438465.8142228,1.8837823867797852
1685438466.0174766,1.935082197189331
1685438466.9128797,1.9039132595062256
1685438467.1279016,1.957763671875
1685438468.091137,1.966599702835083
1685438468.242495,1.9186382293701172
1685438469.127003,1.848217487335205
1685438469.1474814,1.984053373336792
1685438470.2465377,1.906855583190918
1685438470.2465403,1.90040922164917
1685438471.1377764,1.9427108764648438
1685438471.1568043,1.968202829360962
1685438472.6166232,1.9213688373565674
1685438472.6166294,1.9485275745391846
1685438473.354394,1.900343418121338
1685438473.7221658,1.9664170742034912
1685438474.3723242,1.9114978313446045
1685438474.6088777,1.9228198528289795
1685438475.4623878,1.9408726692199707
1685438475.6662738,1.960641860961914
1685438476.4932532,1.9122257232666016
1685438476.7055852,1.936525583267212
1685438477.4506235,1.9107937812805176
1685438477.7985933,1.924708604812622
1685438478.524396,1.906686782836914
1685438478.8005311,1.9412610530853271
1685438479.4981494,1.9141643047332764
1685438480.0627558,1.9471631050109863
1685438480.733924,1.9591953754425049
1685438481.109969,1.9193542003631592
1685438481.6307657,1.877340316772461
1685438482.0774133,1.9425408840179443
1685438482.8664517,1.9290060997009277
1685438483.2361705,1.959547519683838
1685438483.810978,1.9504508972167969
1685438484.2856593,1.8917574882507324
1685438484.9770327,1.9318263530731201
1685438485.3584893,1.949782133102417
1685438485.8949256,1.9166183471679688
1685438486.249396,1.8993909358978271
1685438487.0710268,1.8601760864257812
1685438487.2580323,1.9269306659698486
1685438488.3952162,1.9354782104492188
1685438488.395268,1.9397861957550049
1685438489.1517034,1.9306321144104004
1685438489.6391819,1.986116647720337
1685438490.1589718,1.851015567779541
1685438490.183082,1.8559000492095947
1685438491.3977711,1.8849501609802246
1685438491.4805708,1.9749224185943604
1685438492.3935213,1.884751558303833
1685438492.5975103,1.9013125896453857
1685438493.356159,1.904559850692749
1685438493.5607731,1.8984246253967285
1685438494.517229,1.991985559463501
1685438494.6292524,1.9014043807983398
1685438495.4601333,1.8962986469268799
1685438495.5623474,1.8793871402740479
1685438496.6245935,1.8908090591430664
1685438496.6246028,1.971494197845459
1685438497.5063863,1.875279426574707
1685438497.6879432,1.9024462699890137
1685438498.5288832,1.9029178619384766
1685438498.6477003,1.9200410842895508
1685438499.7021012,1.9050953388214111
1685438499.865588,2.1098339557647705
1685438500.7815046,1.9548203945159912
1685438501.0539138,1.9908831119537354
1685438501.6806118,1.891068696975708
1685438501.8229735,1.9851162433624268
1685438502.6697967,1.8963696956634521
1685438503.1897748,1.990267276763916
1685438503.9973648,1.954707384109497
1685438504.2440817,1.924804449081421
1685438505.174335,1.928553581237793
1685438505.3506277,1.9384257793426514
1685438506.234113,1.948981761932373
1685438506.2749786,1.9928607940673828
1685438507.2211921,1.918266773223877
1685438507.5087905,1.9279124736785889
1685438508.4831295,1.9330370426177979
1685438508.6015337,1.876331090927124
1685438509.5447948,1.9625704288482666
1685438509.6624475,1.9201796054840088
1685438510.545207,1.9603559970855713
1685438510.6208203,1.8704195022583008
1685438511.7990482,1.8953888416290283
1685438511.9993515,1.9487507343292236
1685438512.5195541,1.8732614517211914
1685438512.6329455,1.9526407718658447
1685438513.9114497,1.9896512031555176
1685438514.0241506,1.9269134998321533
1685438514.9284549,1.9761154651641846
1685438515.0814595,1.916480302810669
1685438516.0816765,1.956054925918579
1685438516.3360312,1.9275147914886475
1685438517.2905533,1.9298853874206543
1685438517.374625,1.950505256652832
1685438518.1879218,1.8846094608306885
1685438518.630984,1.9515182971954346
