Time,data
1685438462.3783896,1.8488992921045704
1685438463.5848095,1.8620803933432832
1685438465.008352,1.8502624175592775
1685438465.6911035,1.8312893214220456
1685438466.7141917,1.8577200120302848
1685438467.8692589,1.8860425397781868
1685438468.9010017,1.8101635523606685
1685438469.9787357,1.8529959391245567
1685438471.041106,1.9025104325027702
1685438472.4794948,1.8680538930368638
1685438473.4160678,1.8650651141843009
1685438474.3723338,1.8709798860561566
1685438475.5583098,1.8793236779095257
1685438476.6496887,1.8583557011852843
1685438477.68457,1.8430094947298556
1685438478.674677,1.831070129669776
1685438479.7446008,1.8474393508339493
1685438480.9514208,1.8560203296800546
1685438482.0772228,1.899387925861634
1685438483.150957,1.8602729504985325
1685438484.2170258,1.8531806056585531
1685438485.2512977,1.906338725166665
1685438486.1666248,1.8313207036541517
1685438487.2569203,1.8617444870162727
1685438488.400502,1.8570258581611425
1685438489.3520408,1.8552105729763393
1685438490.158969,1.84287082305415
1685438491.4772997,1.872423540611224
1685438492.4300919,1.8723999212890683
1685438493.4943824,1.854836757964302
1685438494.4850054,1.842637759998297
1685438495.561919,1.7935483279860305
1685438496.5438502,1.8598824324638201
1685438497.5063992,1.853291644209783
1685438498.5390534,1.8448664548300615
1685438499.513762,1.888367494871072
1685438500.7813895,1.890002759427586
1685438501.7035089,1.9006828102268805
1685438502.9836879,1.8711560867563575
1685438504.058286,1.824278771089121
1685438505.0188363,1.8510916023750887
1685438506.027703,1.891178228263264
1685438507.1001234,1.8266044808755446
1685438508.4221747,1.829254732225595
1685438509.5055416,1.8411378082095793
1685438510.4969518,1.8284401622473903
1685438511.6977475,1.8614702688880722
1685438512.3597503,1.8084254964241042
1685438513.5775867,1.8938102419036036
1685438514.790872,1.8763235232612656
1685438515.9179344,1.8654476131095747
1685438516.9218473,1.891518474899296
1685438518.067987,1.8332193057597856
