Time,x,y,timestamp.secs,timestamp.nsecs
1685537037.2300768,3.232234607696193,1.550520231296827,1685537037,217102289
1685537037.2789643,4.607468381502994,5.872395865988151,1685537037,273340702
1685537037.357547,4.421653573702166,2.8977408470259136,1685537037,324941158
1685537037.3961315,2.796945246114441,6.601693859353549,1685537037,385787725
1685537037.4594848,5.719306173583198,2.3294902251387173,1685537037,451553583
1685537037.4905746,4.431644106907787,1.2680450806467563,1685537037,488112449
1685537037.572018,1.6161300285877211,2.5855989816750045,1685537037,566236495
1685537037.6375914,5.038373850974924,0.3568588463290565,1685537037,614624738
1685537037.7190514,2.214747769396321,-0.7289813373117386,1685537037,674664020
1685537037.8000026,3.2552537562469244,2.5579972616112463,1685537037,794592857
1685537037.8273463,7.397988971261787,4.149312685660233,1685537037,807608842
1685537037.8651497,4.637228065062262,4.4034500908929886,1685537037,834055423
1685537037.8654315,1.5202170376439725,1.5689522149205977,1685537037,855426788
1685537037.9363868,6.215167725520352,2.05694661481312,1685537037,884354352
1685537037.9364052,3.9554790077784903,-0.6795404730866279,1685537037,922698497
1685537038.003558,5.759990819931404,5.754985890705278,1685537037,982107639
1685537038.083823,0.09746416569421523,2.331131918677621,1685537038,34649848
1685537038.1123376,3.785156602940267,6.908103334528759,1685537038,97388505
1685537038.133269,7.016778675086101,1.9749929362822616,1685537038,126416683
1685537038.252511,4.778001299124136,1.772034962947737,1685537038,173758506
1685537038.2525165,4.91863625228666,2.8317602409696616,1685537038,239858388
1685537038.3065248,3.940717974583442,1.6872934834843796,1685537038,288280487
1685537038.3675678,6.595903114816271,4.791705982235843,1685537038,332751274
1685537038.389982,2.0825792167773898,2.560142038182381,1685537038,370295524
1685537038.433129,4.7934520238889915,3.9814938488661396,1685537038,422052383
1685537038.5067792,1.8215283126350483,1.8233235150694578,1685537038,500957012
1685537038.5539885,4.977656386003533,1.0598908751858755,1685537038,519542932
1685537038.5922954,6.007915539525658,2.0906073911229015,1685537038,575593948
1685537038.6402636,4.072108685101674,6.212689248997896,1685537038,634213685
1685537038.709998,2.888989763000213,8.595293350580768,1685537038,682698965
1685537038.7701359,6.439826779052929,2.953998067973223,1685537038,734843492
1685537038.7855206,11.138218200330694,7.806345436072825,1685537038,779183626
1685537038.8532898,4.16367588045816,6.665926178708082,1685537038,823388814
1685537038.8876739,4.616661496713043,1.6198461510225148,1685537038,880837202
1685537038.9709938,4.405533295053001,-0.6585375259325046,1685537038,940713405
1685537038.9944932,1.871422561147587,6.259787260392055,1685537038,983035087
1685537039.0728428,2.72073123280766,6.64766829192953,1685537039,27518272
1685537039.1089277,6.18922791502348,6.147711838496399,1685537039,90540885
1685537039.186835,7.0276459022970705,3.681291620030541,1685537039,124797582
1685537039.193455,5.6675904330358575,6.158831506724026,1685537039,183000326
1685537039.2504363,4.80362083522823,3.3104757099382454,1685537039,245864629
1685537039.3121264,3.1254494452245316,5.3216971566066364,1685537039,275772094
1685537039.3637073,-0.15315822049054262,6.236816412210822,1685537039,331631660
1685537039.3925035,5.126800458828563,4.129304198124653,1685537039,373456478
1685537039.453038,3.475692229708569,4.645573555488975,1685537039,431923389
1685537039.5011308,0.7479419501663118,1.5155706783545693,1685537039,496917963
1685537039.540751,5.9849676046515,7.34993524034061,1685537039,528470277
1685537039.5908554,4.959998815535526,1.7820299315025032,1685537039,586296796
1685537039.6306732,5.378414248654015,7.5938241640036015,1685537039,624987840
1685537039.7066472,6.125607297799325,5.51130709563277,1685537039,682625532
1685537039.7749643,3.693691391858398,6.434173965949267,1685537039,747046709
1685537039.7927418,3.1926308463419986,7.914024951515151,1685537039,787421941
1685537039.8658295,7.552428138559645,2.980513106264153,1685537039,830067873
1685537039.9655712,3.0189690855493625,3.1945405589209708,1685537039,917602300
1685537039.9755964,3.4586302882512068,4.8151501782316855,1685537039,953552961
1685537040.0541706,6.526958699641784,4.429401246488411,1685537040,292778
1685537040.0541732,8.523774414186754,6.919991857298624,1685537040,35412549
1685537040.1179485,3.9348119239161905,6.987369854852454,1685537040,111438751
1685537040.2021997,6.0728327799596995,3.375982964456995,1685537040,191277503
1685537040.3823245,4.092055527231553,5.094265280976947,1685537040,237904787
1685537040.396405,5.311952949215417,7.026644183616877,1685537040,301398515
1685537040.3964255,2.447989579344993,3.4381783154540084,1685537040,326915025
1685537040.396429,4.972198094052651,9.479142071717899,1685537040,369561433
1685537040.4371426,7.650397191200932,6.9898287650200395,1685537040,412985563
1685537040.4747539,3.094667434436137,7.433289928249028,1685537040,437135696
1685537040.5659132,2.525565843106448,2.69249483643837,1685537040,474432468
1685537040.5659168,4.608595023500823,8.790249934854197,1685537040,546739816
1685537040.6033022,6.050037506828991,9.199046215962051,1685537040,583139657
1685537040.6337078,5.874829882688285,5.542743683737314,1685537040,628662347
1685537040.6820185,4.810127203491756,6.570580474729548,1685537040,675494194
1685537040.7388844,0.8836376085572031,7.744348677096557,1685537040,733991861
1685537040.8125079,1.3233439005502627,8.967064674581236,1685537040,797385454
1685537040.8691046,3.324586478468612,9.318019217330493,1685537040,859009742
1685537040.9111502,7.017986695246261,6.425878385493658,1685537040,891979217
1685537040.9573078,4.940892217841818,6.648561229251052,1685537040,944671392
1685537041.0242143,4.000322699382908,6.841767702614163,1685537040,999195575
1685537041.073081,4.520915090676179,1.9563883087975302,1685537041,62122821
1685537041.1215744,3.8677367472240074,7.956346781006213,1685537041,114641904
1685537041.2079914,5.095341130149359,4.289563520952974,1685537041,157092094
1685537041.207999,5.820723219802011,6.106236866089942,1685537041,195677042
1685537041.283706,3.9813491765032856,8.139170597775795,1685537041,258903026
1685537041.317696,2.0148905939751964,7.596574166681018,1685537041,306566715
1685537041.3924341,7.4836291956559045,2.2776840673744845,1685537041,367245674
1685537041.4333885,2.492890868939922,4.59506605411838,1685537041,409496068
1685537041.4872704,6.345404542512526,7.1323497168211265,1685537041,477809429
1685537041.538482,1.598385528744704,7.693287480177333,1685537041,524322271
1685537041.6032164,7.601769405401728,7.2899647608553515,1685537041,591237783
1685537041.6417072,5.540166569435967,7.332399253924153,1685537041,630153417
1685537041.7058399,3.8119840872806705,5.2402265059434905,1685537041,697490215
1685537041.780393,5.4928208405385375,8.789021807836296,1685537041,762470245
1685537041.8261147,2.7803737663069503,3.1055734778711552,1685537041,822355031
1685537041.9211152,2.572575028023184,8.094363102901182,1685537041,901442766
1685537041.9633596,4.037338585375865,8.226646435442914,1685537041,947202920
1685537042.0826592,3.9007409550202516,3.4660838750831164,1685537042,42484998
1685537042.164411,3.8841938172820405,6.192555199972629,1685537042,145206451
1685537042.208835,5.785723840912528,8.974063895603038,1685537042,200373649
1685537042.2496734,1.3125061374605909,6.141727415984338,1685537042,241461753
1685537042.3313665,3.611254563572255,5.45317507046516,1685537042,327033281
1685537042.4077814,2.2804194932685466,11.8751518590255,1685537042,370321035
1685537042.4482327,0.6413855523633574,5.893991437633589,1685537042,444831371
1685537042.4845827,3.732552409335389,8.735486854222074,1685537042,481523513
1685537042.5496194,3.0558469099177765,8.462973936272327,1685537042,544321298
1685537042.5852544,4.771380151948158,6.871263000647721,1685537042,578388452
1685537042.6233633,3.3760008924925407,6.268434300984483,1685537042,620426416
1685537042.6882918,0.8726843036493896,5.8699928867835665,1685537042,673139810
1685537042.7637186,5.2420446829789835,12.137841935670842,1685537042,760614156
1685537042.786533,0.8476164010065546,8.332275576803056,1685537042,778560876
1685537042.8371031,5.573243474082286,6.415959533832612,1685537042,823366165
1685537042.8959267,0.7163629235051929,4.530414934172698,1685537042,891210556
1685537042.936784,3.121933212792989,7.553839629962308,1685537042,929900646
1685537042.9764361,3.8413992675692734,4.068162327241341,1685537042,974143981
1685537043.0274458,3.0118055925482867,9.096146442793513,1685537043,22802829
1685537043.135943,0.5595631473599925,7.388951426100916,1685537043,128909587
1685537043.171473,5.384482270767578,10.249646645208657,1685537043,158722162
1685537043.2197645,3.248071897029514,9.46722394316385,1685537043,205364704
1685537043.2567642,4.713482911564042,8.464888385948493,1685537043,244807481
1685537043.3043282,8.030275543572355,6.002695402128099,1685537043,291577577
1685537043.3424132,3.005034941371358,9.757335482560183,1685537043,334197044
1685537043.4184666,2.4614794748019895,10.576132938542077,1685537043,410281896
1685537043.4448993,2.156600886310568,7.292605059005519,1685537043,440485715
1685537043.477036,0.24931201170351525,11.64172811683267,1685537043,473707914
1685537043.6248639,6.477993605661142,9.81896315835549,1685537043,591790437
1685537043.6664162,3.036127968810656,4.592060732687496,1685537043,658622503
1685537043.7104895,3.1692061808076226,9.00095766095466,1685537043,690019845
1685537043.7831657,4.575511987939727,10.623489416877307,1685537043,764387607
1685537043.8260748,3.2047381124925898,8.275114472772989,1685537043,819260358
1685537043.852221,5.052215911701805,9.25206050105166,1685537043,847636461
1685537043.9291694,1.9735775799185875,6.58348722458253,1685537043,899347543
1685537043.978209,4.9030538316401735,6.20676810568986,1685537043,974776268
1685537044.0110447,6.142760148690235,14.50429455217816,1685537044,4856824
1685537044.0976596,2.541107403591301,8.996657583613878,1685537044,88551759
1685537044.2094991,3.060122808225407,8.779386756348318,1685537044,154548645
1685537044.2095017,3.63382254684366,11.006171401565616,1685537044,191435098
1685537044.2604165,-1.1980542987914715,10.172832774169574,1685537044,252944231
1685537044.3059058,2.632578539656379,8.546191417725346,1685537044,292647361
1685537044.442988,0.16430149917950798,8.70825940930881,1685537044,361339807
1685537044.4429898,1.2653950148000925,9.669512324439554,1685537044,396252155
1685537044.4586449,3.729785028628044,9.111082431842277,1685537044,438499927
1685537044.5321238,3.142711792664221,9.916305230305609,1685537044,501561403
1685537044.6047976,3.6266823902321916,11.908759542825516,1685537044,551704645
1685537044.6819646,4.237441204969772,12.116691191889707,1685537044,624180793
1685537044.7652364,2.2591301664453267,9.271882018347364,1685537044,696568012
1685537044.8658805,3.2222355519142543,14.207529246744135,1685537044,774616003
1685537044.8671398,3.94656074746647,11.498769911487965,1685537044,800976753
1685537044.8671484,3.130554897279681,9.755337308995541,1685537044,850127220
1685537044.9384482,3.305729789259028,7.848271610011324,1685537044,891535282
1685537044.93845,2.364697756984447,9.186537471478797,1685537044,911960601
1685537045.0331192,1.2920893177238992,10.330930122406915,1685537044,968333244
1685537045.0331213,4.311484466107978,8.158092497691412,1685537044,996330022
1685537045.063303,2.741254259610611,11.427177291360632,1685537045,55041074
1685537045.136271,3.833721947311398,8.479149468101895,1685537045,117038965
1685537045.1493905,2.785364699157552,10.451851485828694,1685537045,140300989
1685537045.2392893,1.8984166826447118,9.414409020273192,1685537045,206129074
1685537045.2540035,-0.24434885314025356,11.928379674026992,1685537045,251655340
1685537045.3008118,3.6713758849045677,7.431933499051857,1685537045,298845529
1685537045.347798,4.139693603163746,12.189970911564803,1685537045,340177059
1685537045.4116323,0.6448432768993531,12.524328519014647,1685537045,401340484
1685537045.4650536,3.0261849851910974,11.734805797842052,1685537045,442166090
1685537045.5050962,-2.280130426395906,10.74533891916333,1685537045,490601539
1685537045.5377085,3.550242292250875,12.170772962769107,1685537045,531850814
1685537045.602372,0.6740837157510122,6.549641396046151,1685537045,594901084
1685537045.7765133,5.914753266855925,7.554886563054556,1685537045,672420501
1685537045.777026,5.928024553385324,8.110783202860455,1685537045,699560165
1685537045.7770324,2.7103935880130194,9.752757561482687,1685537045,750233173
1685537045.8027065,3.2604858572660738,11.09694362480666,1685537045,784171819
1685537045.8513489,2.120673511823918,12.05467331394604,1685537045,840415954
1685537045.9278326,1.1373325687559346,10.599569445458135,1685537045,917174577
1685537046.0035343,2.233155112286051,9.938708242546905,1685537045,990857362
1685537046.1350203,4.739711388673342,8.638099284546579,1685537046,63033580
1685537046.1353035,2.0564248531204106,13.026352790123338,1685537046,115920066
1685537046.2418778,2.833741540732145,7.881724307231803,1685537046,158951759
1685537046.2421072,4.045372959666899,14.883642163565025,1685537046,190865993
1685537046.3002431,2.5800424967677307,13.521641632836364,1685537046,258705139
1685537046.3002467,1.7510715585992658,9.855078136382742,1685537046,271085262
1685537046.3583322,3.569479347652793,8.103233601954996,1685537046,303839921
1685537046.6381032,3.6288617549724007,11.642125708883533,1685537046,375149011
1685537046.6388595,3.3939573230587965,13.617439352213824,1685537046,437715291
1685537046.6388676,3.6201513110747756,12.144143998060864,1685537046,479665994
1685537046.6389,2.5291554157120664,6.447847996625177,1685537046,513293743
1685537046.6389575,2.845102023696758,14.95400622401765,1685537046,549691915
1685537046.6389914,1.3662790866090995,10.4298282588397,1685537046,597971200
1685537046.711096,-0.1796006523910152,12.057812778464502,1685537046,684804439
1685537046.758235,4.828869891034074,13.456196646614277,1685537046,739480972
1685537046.7992735,3.3621195059277853,10.939991421456147,1685537046,780617713
1685537046.869285,3.595649582639693,10.94220643285939,1685537046,815476894
1685537046.8735068,2.238554601131681,12.92247620417656,1685537046,861936807
1685537046.9537706,4.747882627602936,8.970412453512917,1685537046,949206590
1685537047.007905,0.4990305375273292,9.07531961143745,1685537046,992413997
1685537047.0858903,4.021044242265804,12.734348507239224,1685537047,81704378
1685537047.1483371,1.3829787024464069,8.717995440248115,1685537047,144945621
1685537047.186834,2.223288862954515,11.434246051261344,1685537047,184388160
1685537047.225222,4.594882817397954,10.658725998334683,1685537047,206645250
1685537047.2589297,3.027534822487795,14.949498450273328,1685537047,238349676
