,UAV,error_x,error_y,RMSE_x,RMSE_y,euclidean,error_v_x,error_v_y,RMSE_v_x,RMSE_v_y
0,uav1,-0.6016065917211085,-1.2407704171701255,3.7449542210349005,2.330003932170423,4.132928672983993,0.11222188040664302,-0.038008912503994706,0.5651447584799789,0.440245706312853
1,uav2,-0.3850542937500242,-1.7524151593286943,3.914435908041974,2.7597615519790235,4.568142754774199,0.13035880328247862,-0.04672939274347822,0.5651447584799789,0.440245706312853
2,uav3,-0.6049810428673562,-1.2653741758554802,3.7189901339384304,2.2037109226745595,4.101790697883688,0.11641651808028208,-0.053555528766207686,0.5651447584799789,0.440245706312853
