Time,x,y,v_x,v_y
1681569611.5660853,1.9745414352536916,1.8122846019139724,0.16198840994804997,0.15236818055222667
1681569611.641152,2.049241862562386,1.8652342908140411,0.17492733817322467,0.16153964380761265
1681569611.872813,2.050069585541143,1.8360134154611458,0.16302666850943814,0.1409945623477311
1681569611.8728173,2.0771511061816565,1.8920292897717272,0.16811922081236638,0.15152808347114013
1681569612.132039,2.074830277198516,1.854665032046873,0.1584051518211167,0.13171391196256577
1681569612.192662,2.1516956231020914,1.9347111624102742,0.17403004900359026,0.14798538699569702
1681569612.3348086,2.1213326966362587,1.8883786892952579,0.15622502387137477,0.12757288440205292
1681569612.340768,2.20634128557135,1.9999079290631951,0.17461713049924016,0.15170288933017753
1681569612.714072,2.1832816063093974,1.9638696287542317,0.16102406638278777,0.13734963013494877
1681569612.9572418,2.1874682522118585,2.0079978408843058,0.15960684893612656,0.14611099807534852
1681569613.4454768,2.1691530767881755,1.9752593755787125,0.1488014014104192,0.1330165708218451
1681569613.5496647,2.182796073137868,2.032510374063273,0.15033529815299218,0.1455696041844661
1681569613.9305239,2.1757959854579187,2.005455078498931,0.14444258906750626,0.13454206997614462
1681569613.9305272,2.1895914221934474,2.0788142302212127,0.1465642941498407,0.15230529134332668
1681569613.983681,2.183228217131478,2.0574338055952794,0.14260843425810435,0.1431780408733537
