Time,x,y
1681922059.5259097,0.35,3.9902040010131183
1681922059.6726246,0.39999999999999997,3.9872068252104778
1681922059.7913861,0.44999999999999996,3.983810932047977
1681922059.9655337,0.49999999999999994,3.9800166611121033
1681922060.3490126,0.5499999999999999,3.9758243918267873
1681922060.3490145,0.6,3.971234543415465
1681922060.469484,0.65,3.9662475748591524
1681922060.595992,0.7000000000000001,3.9608639848505485
1681922060.6201103,0.7500000000000001,3.955084311744169
1681922060.909238,0.8000000000000002,3.9489091335025077
1681922060.9092617,0.8500000000000002,3.9423390676382426
1681922061.0333834,0.9000000000000002,3.935374771152486
1681922061.2171774,0.9500000000000003,3.9280169404690812
1681922061.4029062,1.0000000000000002,3.9202663113649665
1681922061.4753287,1.0500000000000003,3.912123658896593
1681922061.5388753,1.1000000000000003,3.903589797322422
1681922061.8037233,1.1500000000000004,3.894665580021499
1681922062.0121834,1.2000000000000004,3.885351899408118
1681922062.1592124,1.2500000000000004,3.875649686842579
1681922062.3800771,1.3000000000000005,3.865559912538053
1681922062.5155013,1.3500000000000005,3.855083585463562
1681922062.6980515,1.4000000000000006,3.8442217532430836
1681922062.9656568,1.4500000000000006,3.8329755020507883
1681922063.1370273,1.5000000000000007,3.821345956502424
1681922063.3480694,1.5500000000000007,3.8093342795428535
1681922063.4072196,1.6000000000000008,3.7969416723297633
1681922063.9507594,1.6500000000000008,3.7841693741135476
1681922063.9508421,1.7000000000000008,3.7710186621133848
1681922064.002926,1.7500000000000009,3.7574908513895156
1681922064.204,1.800000000000001,3.7435872947117392
1681922064.4725618,1.850000000000001,3.7293093824241375
1681922064.6753051,1.900000000000001,3.7146585423060405
1681922064.740144,1.950000000000001,3.699636239429252
1681922065.0878043,2.000000000000001,3.68424397601154
1681922065.087808,2.0500000000000007,3.66848329126642
1681922065.336734,2.1000000000000005,3.652355761249233
1681922065.5069845,2.1500000000000004,3.6358629986995403
1681922065.709837,2.2,3.6190066528798535
1681922065.9535265,2.25,3.6017884094107075
1681922066.1462934,2.3,3.584209990102101
1681922066.244094,2.3499999999999996,3.566273152781316
1681922066.3879502,2.3999999999999995,3.547979691117137
1681922066.606594,2.4499999999999993,3.5293314344404862
1681922066.7645907,2.499999999999999,3.510330247561491
1681922066.894127,2.549999999999999,3.4909780305830056
1681922067.0575285,2.5999999999999988,3.4712767187106
1681922067.240042,2.6499999999999986,3.4512282820590445
1681922067.4831536,2.6999999999999984,3.430834725455297
1681922067.707955,2.7499999999999982,3.4100980882380236
1681922067.8447971,2.799999999999998,3.3890204440536653
1681922068.0319319,2.849999999999998,3.3676039006490757
1681922068.0725293,2.8999999999999977,3.3458505996607486
1681922068.3330786,2.9499999999999975,3.323762716400655
1681922068.6144109,2.9999999999999973,3.301342459638714
1681922068.740797,3.049999999999997,3.278592071381919
1681922069.1471767,3.099999999999997,3.255513826650137
1681922069.1773386,3.149999999999997,3.232110033248609
1681922069.4540613,3.1999999999999966,3.208383031537172
1681922069.6000686,3.2499999999999964,3.184335194196225
1681922069.8577375,3.2999999999999963,3.159968925989462
1681922069.9543717,3.349999999999996,3.135286663523399
1681922069.9608326,3.399999999999996,3.1102908750037135
1681922070.0537252,3.4499999999999957,3.0849840599884284
1681922070.1679125,3.4999999999999956,3.0593687491379558
1681922070.1679676,3.5499999999999954,3.033447503962035
1681922070.1993983,3.599999999999995,3.0072229165635824
1681922070.239682,3.649999999999995,2.980697609379484
1681922070.2900827,3.699999999999995,2.9538742349183544
1681922070.3783338,3.7499999999999947,2.9267554754952863
1681922070.5387526,3.7999999999999945,2.899344042963624
1681922070.5388439,3.8499999999999943,2.8716426784437763
1681922070.5388472,3.899999999999994,2.8436541520491123
1681922070.6208735,3.949999999999994,2.815381262608948
1681922070.6208766,3.999999999999994,2.786826837388665
1681922070.6593866,4.049999999999994,2.757993731806992
1681922070.7387793,4.099999999999993,2.728884829150458
1681922070.7750676,4.149999999999993,2.699503040285072
1681922070.898779,4.199999999999993,2.6698513033652365
1681922070.898783,4.249999999999993,2.6399325835399328
1681922071.07387,4.299999999999993,2.6097498726562116
