,UAV,error_x,error_y,RMSE_x,RMSE_y,euclidean,error_v_x,error_v_y,RMSE_v_x,RMSE_v_y
0,uav1,-0.0723395461305799,-0.3947866047023028,1.06581359596551,1.1447040360626362,1.4063068875938096,-0.04541696141233868,0.0640014043777092,0.4530079288770271,0.27572712105537567
1,uav2,-0.03508022344008854,-0.5057990754225733,1.2705385646138214,1.1382214863205042,1.5853664427098508,-0.03696133675974495,0.06621727090017483,0.4530079288770271,0.27572712105537567
2,uav3,0.10702632885332632,-0.5779441780774287,1.3019625998145776,1.270149372410131,1.6849086259569659,-0.010801066974404474,0.05547332256827615,0.4530079288770271,0.27572712105537567
