Time,data
1685438377.3623066,1.8643570432134375
1685438378.520261,1.851103587374694
1685438379.9292328,1.836581302088861
1685438380.6038458,1.8576191964058324
1685438382.0280237,1.862818229275728
1685438382.7111597,1.9334031072645084
1685438383.7241306,1.8636596842513238
1685438384.830781,1.9140844413443618
1685438385.7384186,1.8528316955723296
1685438386.7905324,1.8689171848808541
1685438387.8717275,1.8941919390414717
1685438388.9053733,1.8605053143733274
1685438389.959316,1.839992854744608
1685438390.9776926,1.8698788187444495
1685438391.99698,1.8782872481439872
1685438393.0878859,1.8275669014075673
1685438394.1348658,1.911897048975929
1685438395.1197917,1.8962378209539443
1685438396.222308,1.8771880349335024
1685438397.291751,1.8747889828557478
1685438398.2041824,1.8418560172483809
1685438399.2985563,1.835760994710698
1685438400.4751425,1.8893925746858247
1685438401.6218083,1.8700470082511862
1685438402.5737462,1.8866617246982438
1685438403.6396782,1.8174556125628183
1685438404.7437663,1.8834972827821144
1685438405.7898877,1.834449035262872
1685438406.8693376,1.8476281300209907
1685438407.8077712,1.8518425403020342
1685438408.8717,1.8347893200941898
1685438409.9177532,1.8913170232981966
1685438410.841026,1.8411940494785457
1685438412.013888,1.8578279470157115
1685438413.0322518,1.895278320400147
1685438414.059914,1.8635532662804342
1685438415.0997698,1.8320374370105645
1685438416.1348689,1.8888926057859954
1685438417.232536,1.8735838204689936
1685438418.3099585,1.9073044065445297
1685438419.4645436,1.8896912811483388
1685438420.4828942,1.8779152964040735
1685438421.5572388,1.8634240169261789
1685438422.7026415,1.85690712431775
1685438423.625409,1.8403423488449098
1685438424.7311046,1.838215040329965
1685438425.7768736,1.8987187962102703
1685438426.8625445,1.8566474422633399
1685438427.7564073,1.8616990783868719
1685438428.849992,1.8739801510230552
1685438429.9831018,1.8452582596789822
1685438430.9954338,1.871037768665218
1685438431.9053476,1.8369504785922572
