Time,data
1685438375.9896622,1.8871058648111676
1685438377.0167825,1.8837879462797038
1685438378.0277371,1.8989398218045381
1685438378.9208486,1.849316020299616
1685438380.217207,1.8938915034691566
1685438381.2846594,1.840506996201487
1685438382.4258478,1.9074586477543167
1685438383.5544655,1.860112554124407
1685438384.6542885,1.8679470298916425
1685438385.6073678,1.8696563341238568
1685438386.8623326,1.844061983007937
1685438387.8562036,1.8383982324977641
1685438388.9053705,1.811107567516116
1685438389.8704681,1.8385053606678
1685438390.9776356,1.8507968107093757
1685438391.9969509,1.8336678864704048
1685438393.087866,1.786465797114947
1685438394.1528046,1.8938132893561914
1685438395.1014676,1.8503060548517196
1685438396.0082104,1.8720528130034466
1685438397.291724,1.8789950556477832
1685438398.0382538,1.8885556962588008
1685438399.1006594,1.8196062721972845
1685438400.332953,1.860911310240069
1685438401.522582,1.891442037877435
1685438402.5637434,1.826159043768864
1685438403.6402764,1.841397742151752
1685438404.603055,1.874637035098735
1685438405.7319868,1.8647912408286587
1685438406.7735066,1.8132213989892116
1685438407.919971,1.8722509905455205
1685438408.9750602,1.8619274773470567
1685438409.901598,1.8634609057687266
1685438411.207705,1.8624947027262664
1685438412.0926077,1.848418557606982
1685438413.2311068,1.8716373514282045
1685438414.310031,1.8316515679522793
1685438415.3558261,1.8753123790282418
1685438416.421179,1.8957608147078315
1685438417.5063667,1.8341005062395124
1685438418.5641096,1.8617282438364737
1685438419.7007575,1.8748577212118753
1685438420.65903,1.8661302987623083
1685438421.6924026,1.852150876155878
1685438422.8339493,1.8772466097827958
1685438423.820202,1.8418614136279519
1685438424.8627787,1.8478086330538526
1685438425.852572,1.8517210021578263
1685438426.9335296,1.874429161775559
1685438427.883908,1.861884019474216
1685438429.144573,1.9056489236951693
1685438430.2264385,1.8201867773535354
1685438431.2279599,1.854348467347981
1685438432.4902098,1.850067300181165
