,Time,x,y,v_x,v_y,x_target,y_target,error_x,error_y,euclidean
0,0.4355783462524414,0.1678155473242956,1.1470622850050185,0.0106887143543809,0.0287338995618421,0.8750000000000002,0.8750000000000002,0.7071844526757046,-0.2720622850050183,0.7577121729445738
1,0.5000379085540771,0.1036578342563309,1.082970613986164,-0.0106116147447402,0.0175895371740042,0.916666666666667,0.916666666666667,0.8130088324103361,-0.16630394731949694,0.8298435783153738
2,0.5102026462554932,0.1031272535190939,1.083850090844864,-0.0106116147447402,0.0175895371740042,0.9333333333333337,0.9333333333333337,0.8302060798142398,-0.15051675751153037,0.8437401432030556
3,0.604764461517334,-0.0602724377517351,1.1406311941462857,-0.0489620006521844,0.0731408101960142,1.0250000000000004,1.0250000000000004,1.0852724377517355,-0.11563119414628531,1.0914150618363716
4,0.6817936897277832,-0.063038887267505,1.1500584490457757,-0.0465373115890826,0.0924888001324884,1.1250000000000004,1.1250000000000004,1.1880388872675054,-0.025058449045775255,1.188303127795426
5,0.7418224811553955,-0.0862388724317946,1.1946450872654597,-0.0514157127476292,0.119049952122987,1.1750000000000003,1.1750000000000003,1.2612388724317949,-0.019645087265459438,1.2613918593310696
6,0.8458755016326904,-0.0377607481631765,1.0108896407914965,-0.0346700643725587,0.0568197785233397,1.266666666666667,1.266666666666667,1.3044274148298436,0.2557770258751706,1.3292677561444182
7,0.8666529655456543,-0.0006830382321213,1.090666137452487,-0.0120183828558331,0.0944745016066884,1.2833333333333339,1.2833333333333339,1.2840163715654551,0.1926671958808468,1.2983908081994056
8,0.9006364345550537,-0.0450995742091564,1.0652897173461109,-0.0296683164312908,0.0792133243672993,1.3250000000000004,1.3250000000000004,1.3700995742091568,0.2597102826538895,1.394497140249587
9,0.9502813816070557,-0.0416017874942688,0.9850737448267624,-0.0225474807537855,0.0405838389867713,1.3750000000000004,1.3750000000000004,1.4166017874942693,0.3899262551732381,1.469286598593135
10,1.0508792400360107,0.0402114546526523,0.892036132581614,0.0144430274046503,-0.0018148018471159,1.4750000000000008,1.4750000000000008,1.4347885453473483,0.5829638674183868,1.5486978532223006
11,1.0947434902191162,0.0408112864466672,0.906413971531216,0.0174537430784524,0.0054653127094535,1.5250000000000008,1.5250000000000008,1.4841887135533336,0.6185860284687849,1.607938062257338
12,1.1443850994110107,0.0883355059708356,0.909540640428937,0.0399631372891982,0.0068420816087564,1.5750000000000006,1.5750000000000006,1.4866644940291651,0.6654593595710636,1.628805536903569
13,1.2517149448394775,0.1305172274705031,0.8948692202772921,0.0603757502229162,0.0001051747649031,1.6666666666666674,1.6666666666666674,1.5361494391961643,0.7717974463893753,1.7191353634300734
14,1.2532875537872314,0.1406395469333368,0.9317207564270704,0.0625272620897528,0.0192482678686655,1.6833333333333342,1.6833333333333342,1.5426937863999974,0.7516125769062638,1.7160494119811454
15,1.347470998764038,0.113906635690666,0.8842916562140932,0.0456810648556903,-0.0032707360413112,1.7750000000000008,1.7750000000000008,1.6610933643093349,0.8907083437859076,1.884832225595249
16,1.4495775699615479,0.1050634947940911,0.8998157541310426,0.0384207595400553,0.012033465818202,1.8666666666666676,1.8666666666666676,1.7616031718725764,0.9668509125356249,2.0094890948254713
17,1.4533030986785889,0.1828182602681408,0.925036998451769,0.0742597893744342,0.0236686784046011,1.8833333333333344,1.8833333333333344,1.7005150730651937,0.9582963348815654,1.9519434876986994
18,1.5464210510253906,0.1797497721321396,0.94951664519211,0.0702950578472658,0.0379704955673246,1.975000000000001,1.975000000000001,1.7952502278678613,1.025483354807891,2.06749594719014
19,1.5777246952056885,0.1930788764380268,1.0540185881226602,0.0751579013765028,0.0888087371399073,2.025000000000001,2.025000000000001,1.831921123561974,0.9709814118773406,2.073340277225106
20,1.6472163200378418,0.2716056029159137,1.142044052520922,0.1125074331764049,0.1316337791703344,2.0750000000000006,2.0750000000000006,1.8033943970840869,0.9329559474790787,2.030428070967022
21,1.7120139598846436,0.2831762234571203,1.2644873040769524,0.1136994622798054,0.189555968082162,2.1250000000000004,2.1250000000000004,1.8418237765428802,0.860512695923048,2.032928164909776
22,1.8885293006896973,0.2251927787693925,1.222791539651057,0.0780284550277476,0.1581238492933004,2.325,2.325,2.099807221230608,1.1022084603489433,2.3715087721526555
23,1.9409661293029785,0.2187705796169424,1.2290918613350172,0.0717717631636691,0.1551333171622161,2.375,2.375,2.1562294203830574,1.1459081386649828,2.4418089146335964
24,2.139955997467041,0.2951848040502983,1.2380451188007784,0.107363529244322,0.1538011007658512,2.4749999999999996,2.4749999999999996,2.1798151959497014,1.2369548811992213,2.5063223389292557
25,2.348442316055298,0.2916207167826598,1.2481079673093314,0.1021816925978751,0.1538730623492545,2.774999999999998,2.774999999999998,2.4833792832173383,1.5268920326906668,2.9152310275186246
26,2.414719343185425,0.3062336103731765,1.2637309315807157,0.1058381270207535,0.1562610036311539,2.824999999999998,2.824999999999998,2.5187663896268213,1.5612690684192823,2.9634009565896657
27,2.522596836090088,0.3322125897509199,1.253543442447017,0.1152091953282457,0.1455282215865061,2.924999999999997,2.924999999999997,2.5927874102490773,1.67145655755298,3.084852278235212
28,2.5702078342437744,0.2720476088575084,1.369147240383167,0.0816310912507884,0.1986138837578745,3.0249999999999972,3.0249999999999972,2.7529523911424887,1.6558527596168302,3.2125683229198128
29,2.626365900039673,0.355363190831989,1.403562007315776,0.1200064054250537,0.2091880713737423,3.074999999999997,3.074999999999997,2.719636809168008,1.671437992684221,3.192198198290608
