,UAV,error_x,error_y,RMSE_x,RMSE_y,euclidean
0,uav1,0.01643755983408388,-0.08333124158971802,0.37185609993213226,0.39687089093169053,0.4718661836363891
1,uav2,-0.018355813610148763,0.00029737987692222474,0.3696782850188596,0.3172039514117669,0.42854017975490377
