,UAV,error_x,error_y,RMSE_x,RMSE_y,euclidean,error_v_x,error_v_y,RMSE_v_x,RMSE_v_y
0,uav1,-0.04130226208081127,-0.021487198497111264,0.45804044429309393,0.38720342481610986,0.5355780151425928,-0.01978971543135646,-0.004155746560273678,0.31187679373609856,0.16953364333595594
