Time,x,y,v_x,v_y,timestamp.secs,timestamp.nsecs
1685444984.6707096,4.119408882520331,0.08687835771236921,1.0002265821846685,-0.07175074827853534,1685444984,655114889
1685444984.749442,4.2213881730895055,-0.16887755536273721,1.0563735113355017,-0.34419706952288415,1685444984,731962203
1685444984.7744577,4.274206848656281,-0.18608740883888142,1.0563735113355017,-0.34419706952288415,1685444984,751070499
1685444984.8461545,4.665974614727908,-0.25466070405623453,1.4306400624070057,-0.40091242510330927,1685444984,819069862
1685444984.8976603,4.993159474265866,-0.11164748682886086,1.7118774648895891,-0.22153541821492467,1685444984,878837585
1685444984.9310248,5.100882222032562,-0.14739450015090474,1.7360125825494483,-0.24844230869849324,1685444984,905305385
1685444984.9899309,5.206971870050635,0.18661085662550383,1.7567909978428176,0.12473446755249742,1685444984,957196712
1685444985.0355277,5.26438784220102,0.642734350503351,1.724518304614744,0.6019649187165418,1685444985,12444972
1685444985.0904012,4.9306197513954775,0.8880379669588806,1.2867987504724119,0.8262528787327674,1685444985,55603265
1685444985.1348357,4.911494372926692,0.9482020793478243,1.2014830008717585,0.8455222859465117,1685444985,122564315
1685444985.1908689,4.860455340977026,0.9918454437531542,1.0879064295791883,0.8469198481131316,1685444985,153614997
1685444985.2361124,4.8413754095852495,0.7979559915969839,1.0159359936837045,0.6155226462690039,1685444985,207782983
1685444985.2865098,4.8764525399434495,1.0566097608681126,1.0008785002051943,0.8338011584458767,1685444985,257801294
1685444985.3168087,4.976635194140553,1.0699488647934419,1.0478233359579145,0.8072561921013837,1685444985,309903144
1685444985.3990238,4.765824313460822,0.160339388765888,0.8070010994747892,-0.061940885259806844,1685444985,380830526
1685444985.4418874,4.8061743684345615,0.15724234450289765,0.8070010994747892,-0.061940885259806844,1685444985,426238536
1685444985.4595547,4.766577594241871,-0.06569037479344639,0.7370293015378659,-0.2543474834094184,1685444985,454172611
1685444985.5464675,4.834673580006376,0.054788648311283265,0.7637435113153326,-0.14046394734917883,1685444985,507215499
1685444985.5587928,5.107157058872477,0.196902439922781,0.959481761312312,-0.015870375784628785,1685444985,553143024
1685444985.6137872,5.278382189829989,0.01793671138557712,1.0601195243565744,-0.16135273605492934,1685444985,601907491
1685444985.702539,5.722901602267755,-0.3297297709915566,1.3726655049822294,-0.43245519229288476,1685444985,658467054
1685444985.7102513,5.791534877516867,-0.3513525306062008,1.3726655049822294,-0.43245519229288476,1685444985,702700138
1685444985.776326,5.8448695845333445,0.06332855747379623,1.3605332869122315,-0.0906662394860174,1685444985,756937265
1685444985.8466835,6.109880597196154,0.1496115337750431,1.5075849929615848,-0.02287054788881243,1685444985,822961091
1685444985.856255,6.203493116050679,0.2951617515348951,1.5209157493539227,0.0843805741557318,1685444985,851249694
1685444985.9346068,6.0061990641134315,0.40175338358089374,1.3251126598245027,0.15771372625104707,1685444985,911562681
1685444985.9738147,5.810441088839697,0.2945813550779875,1.1411428300002857,0.07692728025409709,1685444985,954622507
1685444986.0142088,5.418974861970359,0.06889296342848131,0.8323281961582345,-0.08111062038317512,1685444986,4173994
1685444986.0546124,5.684307247427187,-0.12971345897575304,0.9834359624623789,-0.21251898558555266,1685444986,49914121
1685444986.1039674,5.6239713513891845,-0.3436726367136941,0.9108419846772402,-0.3473110473012425,1685444986,100311994
1685444986.157474,5.7025319027297225,-0.0736196352858803,0.9323336251833746,-0.16023091971220788,1685444986,150686979
1685444986.2373347,5.5617401611837565,-0.20045112666269718,0.812507762414674,-0.23620243826788884,1685444986,199425220
1685444986.2579615,5.323608546824516,-0.39494727169111626,0.6373505356250824,-0.35099337409144976,1685444986,250508546
1685444986.3663592,5.3561062221517055,-0.19998910805756034,0.6377398302129458,-0.2197098068415525,1685444986,310938358
1685444986.366362,5.253916330565661,-0.18760797597161818,0.5562666590189118,-0.2055108428938936,1685444986,353487730
1685444986.4487703,5.534215831553158,0.05461217323032612,0.707245210193316,-0.054526597088490364,1685444986,412550210
1685444986.4841492,5.209381031373036,0.31935142356228935,0.49520133964148877,0.10292731648177006,1685444986,459561586
1685444986.5286746,5.097920369135829,0.5286208536602628,0.416219600331447,0.2212793084439804,1685444986,505694150
1685444986.5542643,5.04567326249462,0.71645623685223,0.3744809241445799,0.32227025007576326,1685444986,549765110
1685444986.6189973,5.12473432609034,0.7559723497090498,0.40846134885945345,0.33545005799215794,1685444986,604467868
1685444986.6698923,5.067019770951429,0.8236064161774929,0.36506371387471526,0.36369857000953204,1685444986,658646345
1685444986.7019506,4.92398337096758,0.7421529439241645,0.2766829200147596,0.30910037062447704,1685444986,698979854
1685444986.7827322,4.949838654486338,0.9372968726138307,0.2831846060810644,0.40628592246558953,1685444986,768890619
1685444986.825941,4.903327642623904,1.0108638298652648,0.25078300914872775,0.4347260802733311,1685444986,812216997
1685444986.8880935,4.832321299843958,1.0449418490109346,0.20670687481272076,0.4412372046083,1685444986,859174489
1685444986.9186063,4.75240711263175,0.8852443752191443,0.1596532856333419,0.3464729555058088,1685444986,907910823
1685444986.9749238,4.5528772685630905,0.8270182319826771,0.05268996486089944,0.30753045225853926,1685444986,957871913
1685444987.030833,4.66013942418791,1.1729603601396135,0.10602998370403496,0.4760554490886937,1685444987,9485483
1685444987.073171,4.945943841302862,1.0200005824726215,0.24752172409003176,0.38689259461168135,1685444987,62583208
1685444987.1198003,4.881160566907312,1.346159490549042,0.20899714115399337,0.540080646199644,1685444987,107207059
1685444987.1739948,4.811205064771998,1.4626997448077783,0.16924541227028933,0.5843465963290886,1685444987,159358978
