,UAV,error_x,error_y,RMSE_x,RMSE_y,euclidean,error_v_x,error_v_y,RMSE_v_x,RMSE_v_y
0,uav1,0.588738463425795,-1.1469153552323568,2.2567704928657393,1.738196210354959,2.501045243141918,0.053230516507357835,-0.022440823390394667,0.464088215691548,0.29852233161624286
1,uav2,0.5939317831506561,-1.1879242815601172,2.341377158346204,1.799241880215743,2.580029517213976,0.053886656358523945,-0.02470465645326744,0.464088215691548,0.29852233161624286
2,uav3,0.5603624574827489,-1.2846582491789633,2.2838714869863215,1.8607220433219351,2.6098708191345366,0.08733105041193043,-0.04096971843897128,0.464088215691548,0.29852233161624286
