,UAV,error_x,error_y,RMSE_x,RMSE_y,euclidean,error_v_x,error_v_y,RMSE_v_x,RMSE_v_y
0,uav1,-0.04559840468896277,-0.001479807671567441,0.3952846188393404,0.3784643923511887,0.48657579397052375,-0.013922992151996726,0.00026527887941323817,0.22036769485690272,0.15709604743157335
