,x,y,v_x,v_y
Error_abs,1.3437761805836195,1.34666770425752,0.2699206073980966,0.42969738296122717
RMSE,33.15891839498086,1.5626556130935674,63.49477075768662,0.5670724177166551
Error_obs,1.8143361180244535,1.7576113875113943,0.12967576573534328,0.3052958356302486
Error_corr,2.4163186971853134,0.9264020467943086,0.12967576573534328,0.3052958356302486
